cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
102670,1896.268355,0,0,4472,110
102690,1896.288356,1,0,4472,111
102710,1896.308356,0,0,4472,114
102730,1896.328356,0,0,4472,112
102750,1896.348351,0,0,4472,111
102770,1896.368350,0,0,4472,116
102790,1896.388354,0,0,4472,120
102810,1896.408353,0,0,4472,109
102830,1896.428353,0,0,4472,115
102850,1896.448371,1,0,4472,115
102870,1896.468351,0,0,4472,112
102890,1896.488351,-1,1,4472,117
102910,1896.508351,0,1,4472,114
102930,1896.528350,0,0,4472,115
102950,1896.548347,0,-1,4472,114
102970,1896.568345,0,0,4472,111
102990,1896.588353,0,0,4472,113
103010,1896.608355,0,0,4472,117
103030,1896.628358,0,0,4472,113
103050,1896.648347,-2,0,4472,112
103070,1896.668355,0,0,4472,111
103090,1896.688344,0,1,4472,109
103110,1896.708345,0,0,4472,110
103130,1896.728344,0,0,4472,114
103150,1896.748342,0,0,4472,114
103170,1896.768347,1,0,4472,111
103190,1896.788345,0,0,4472,116
103210,1896.808346,0,0,4472,117
103230,1896.828343,0,0,4472,112
103250,1896.848350,-1,0,4472,115
103270,1896.868346,0,0,4472,116
103290,1896.888339,0,1,4472,113
103310,1896.908344,1,0,4472,112
103330,1896.928340,1,1,4472,109
103350,1896.948337,0,1,4472,110
103370,1896.968342,0,0,4472,108
103390,1896.988340,0,1,4472,107
103410,1897.008337,0,0,4472,106
103430,1897.028340,0,-1,4472,110
103450,1897.048334,0,0,4472,108
103470,1897.068334,1,1,4472,110
103490,1897.088342,0,0,4472,110
103510,1897.108335,-1,-1,4472,113
103530,1897.128335,0,0,4472,106
103550,1897.148332,0,-1,4472,107
103570,1897.168332,0,0,4472,105
103590,1897.188334,0,-1,4472,108
103610,1897.208329,0,0,4472,113
103630,1897.228352,0,-1,4472,111
103650,1897.248338,0,-1,4472,107
103670,1897.268329,0,-1,4472,105
103690,1897.288333,0,0,4472,109
103710,1897.308341,0,0,4472,108
103730,1897.328329,0,0,4472,111
103750,1897.348330,0,0,4472,112
103770,1897.368327,0,0,4472,114
103790,1897.388330,2,0,4472,105
103810,1897.408328,0,0,4472,108
103830,1897.428329,0,0,4472,109
103850,1897.448326,0,0,4472,113
103870,1897.467322,0,0,4472,115
103890,1897.487336,0,0,4472,114
103910,1897.507337,0,0,4472,121
103930,1897.527330,0,0,4472,116
103950,1897.547324,0,0,4472,113
103970,1897.567324,0,0,4472,112
103990,1897.587330,1,0,4472,113
104010,1897.607339,0,0,4472,114
104030,1897.627327,0,0,4472,110
104050,1897.647319,0,0,4472,118
104070,1897.667327,0,0,4472,110
104090,1897.687325,0,0,4472,113
104110,1897.707328,1,0,4472,117
104130,1897.727330,0,0,4472,112
104150,1897.747323,0,0,4472,111
104170,1897.767319,0,0,4472,116
104190,1897.787322,0,0,4472,114
104210,1897.807317,0,0,4472,111
104230,1897.827320,0,0,4472,115
104250,1897.847320,-1,0,4472,115
104270,1897.867317,0,0,4472,113
104290,1897.887322,0,0,4472,111
104310,1897.907332,0,0,4472,111
104330,1897.927322,1,0,4472,112
