cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
107091,1900.686667,0,48,2.0
107111,1900.706668,0,48,2.0
107131,1900.726669,0,48,2.0
107151,1900.746703,0,176,2.0
107171,1900.766686,0,176,2.0
107191,1900.786619,0,176,2.0
107211,1900.806658,0,176,2.0
107231,1900.826652,0,176,2.0
107251,1900.846650,0,176,2.0
107271,1900.866649,0,48,2.0
107291,1900.886648,0,48,2.0
107311,1900.906648,0,176,2.0
107331,1900.926647,0,48,2.0
107351,1900.946688,0,176,2.0
107371,1900.966720,0,176,2.0
107391,1900.986665,0,48,2.0
107411,1901.006663,0,48,2.0
107431,1901.026664,0,176,2.0
107451,1901.046663,0,176,2.0
107471,1901.066659,0,176,2.0
107491,1901.086659,0,48,2.0
107511,1901.106663,0,176,2.0
107531,1901.126664,0,48,2.0
107551,1901.146659,0,48,2.0
107571,1901.166692,0,176,2.0
107591,1901.186660,0,48,2.0
107611,1901.206656,0,176,2.0
107631,1901.226663,0,176,2.0
107651,1901.246656,0,176,2.0
107671,1901.266658,0,48,2.0
107691,1901.286663,0,176,2.0
107711,1901.306655,0,176,2.0
107731,1901.326661,0,176,2.0
107751,1901.346654,0,176,2.0
107771,1901.366654,0,176,2.0
107791,1901.385659,0,176,2.0
107811,1901.405655,0,48,2.0
107831,1901.425653,0,176,2.0
107851,1901.445662,0,176,2.0
107871,1901.465651,0,48,2.0
107891,1901.485650,0,176,2.0
107911,1901.505652,0,48,2.0
107931,1901.525651,0,176,2.0
107951,1901.545655,0,48,2.0
107971,1901.565651,0,176,2.0
107991,1901.585650,0,176,2.0
108011,1901.605655,0,48,2.0
108031,1901.625648,0,48,2.0
108051,1901.645652,0,176,2.0
108071,1901.665665,0,176,2.0
108091,1901.685646,0,176,2.0
108111,1901.705646,0,176,2.0
108131,1901.725645,0,48,2.0
108151,1901.745647,0,48,2.0
108171,1901.765640,0,176,2.0
108191,1901.785647,0,176,2.0
108211,1901.805644,0,48,2.0
108231,1901.825650,0,176,2.0
108251,1901.845645,0,176,2.0
108271,1901.865646,0,176,2.0
108291,1901.885642,0,48,2.0
108311,1901.905644,0,176,2.0
108331,1901.925642,0,176,2.0
108351,1901.945642,0,176,2.0
108371,1901.965649,0,176,2.0
108391,1901.985642,0,176,2.0
108411,1902.005646,0,176,2.0
108431,1902.025650,0,176,2.0
108451,1902.045641,0,176,2.0
108471,1902.065640,0,176,2.0
108491,1902.085641,0,176,2.0
108511,1902.105636,0,176,2.0
108531,1902.125639,0,176,2.0
108551,1902.145637,0,176,2.0
108571,1902.165652,0,176,2.0
108591,1902.185639,0,176,2.0
108611,1902.205633,0,176,2.0
108631,1902.225635,0,176,2.0
108651,1902.245672,0,48,2.0
108671,1902.265639,0,176,2.0
108691,1902.285632,0,176,2.0
108711,1902.305634,0,176,2.0
108731,1902.325632,0,176,2.0
108751,1902.345634,0,176,2.0
108771,1902.365629,0,176,2.0
108791,1902.385629,0,176,2.0
108811,1902.405631,0,176,2.0
108831,1902.425630,0,176,2.0
108851,1902.445633,0,176,2.0
108871,1902.465645,0,176,2.0
108891,1902.485625,0,176,2.0
108911,1902.505630,0,176,2.0
108931,1902.525628,0,176,2.0
108951,1902.545625,0,176,2.0
108971,1902.565624,0,176,2.0
108991,1902.585625,0,48,2.0
109011,1902.605627,0,48,2.0
109031,1902.625626,0,176,2.0
109051,1902.644637,0,176,2.0
109071,1902.664622,0,176,2.0
109091,1902.684634,0,48,2.0
109111,1902.704624,0,48,2.0
109131,1902.724628,0,48,2.0
109151,1902.744631,0,176,2.0
109171,1902.764621,0,176,2.0
109191,1902.784622,0,176,2.0
109211,1902.804623,0,176,2.0
109231,1902.824621,0,176,2.0
109251,1902.844622,0,48,2.0
109271,1902.864620,0,176,2.0
109291,1902.884616,0,176,2.0
109311,1902.904623,0,176,2.0
109331,1902.924629,0,176,2.0
109351,1902.944617,0,176,2.0
109371,1902.964617,0,176,2.0
109391,1902.984618,0,48,2.0
109411,1903.004617,0,176,2.0
109431,1903.024618,0,176,2.0
109451,1903.044613,0,48,2.0
109471,1903.064613,0,176,2.0
109491,1903.084614,0,176,2.0
109511,1903.104614,0,176,2.0
109531,1903.124625,0,176,2.0
109551,1903.144614,0,176,2.0
109571,1903.164615,0,48,2.0
109591,1903.184612,0,48,2.0
109611,1903.204618,0,48,2.0
109631,1903.224637,0,48,2.0
109651,1903.244614,0,48,2.0
109671,1903.264615,0,48,2.0
109691,1903.284609,0,48,2.0
109711,1903.304613,0,48,2.0
109731,1903.324620,0,176,2.0
109751,1903.344610,0,176,2.0
109771,1903.364608,0,176,2.0
109791,1903.384605,0,48,2.0
109811,1903.404609,0,176,2.0
109831,1903.424617,0,176,2.0
109851,1903.444608,0,48,2.0
109871,1903.464609,0,176,2.0
109891,1903.484604,0,176,2.0
109911,1903.504604,0,176,2.0
109931,1903.524614,0,176,2.0
109951,1903.544607,0,176,2.0
109971,1903.564604,0,176,2.0
109991,1903.584607,0,176,2.0
110011,1903.604608,0,48,2.0
110031,1903.624611,0,48,2.0
110051,1903.644602,0,48,2.0
110071,1903.664602,0,48,2.0
110091,1903.684601,0,48,2.0
110111,1903.704600,0,176,2.0
110131,1903.724602,0,48,2.0
110151,1903.744608,0,48,2.0
110171,1903.764599,0,176,2.0
110191,1903.784600,0,48,2.0
110211,1903.804600,0,176,2.0
110231,1903.824607,0,48,2.0
110251,1903.844598,0,48,2.0
110271,1903.864596,0,48,2.0
110291,1903.884595,0,48,2.0
110311,1903.904597,0,48,2.0
110331,1903.924623,0,48,2.0
110351,1903.944596,0,48,2.0
110371,1903.964612,0,48,2.0
110391,1903.984598,0,176,2.0
110411,1904.004607,0,176,2.0
110431,1904.024595,0,48,2.0
110451,1904.044592,0,48,2.0
110471,1904.063594,0,48,2.0
110491,1904.083592,0,48,2.0
110511,1904.103597,0,176,2.0
110531,1904.123591,0,48,2.0
110551,1904.143591,0,176,2.0
110571,1904.163591,0,176,2.0
110591,1904.183621,0,48,2.0
110611,1904.203596,0,48,2.0
110631,1904.223596,0,48,2.0
110651,1904.243592,0,48,2.0
