Timestamp,sensorFilter.baroAgeD,sensorFilter.baroLagD,sensorFilter.baroSeenD,sensorFilter.tofAgeD,sensorFilter.vzDec
6004799,12,23,1,1,-0.014488523826003075
6004819,12,23,1,1,-0.014488523826003075
6004839,12,23,1,1,-0.014488523826003075
6004859,12,23,1,1,-0.014488523826003075
6004879,12,23,1,1,-0.014488523826003075
6004899,12,23,1,1,-0.014488523826003075
6004919,12,23,1,1,-0.014488523826003075
6004939,12,23,1,1,-0.014488523826003075
6004959,12,23,1,1,-0.014488523826003075
6004979,12,23,1,1,-0.014488523826003075
6004999,12,23,1,1,-0.014488523826003075
6005019,12,23,1,1,-0.014488523826003075
6005039,12,23,1,1,-0.014488523826003075
6005059,12,23,1,1,-0.014488523826003075
6005079,12,23,1,1,-0.014488523826003075
6005099,12,23,1,1,-0.014488523826003075
6005119,12,23,1,1,-0.014488523826003075
6005139,12,23,1,1,-0.014488523826003075
6005159,12,23,1,1,-0.014488523826003075
6005179,12,23,1,1,-0.014488523826003075
6005199,12,23,1,1,-0.014488523826003075
6005219,12,23,1,1,-0.014488523826003075
6005239,12,23,1,1,-0.014488523826003075
6005259,12,23,1,1,-0.014488523826003075
6005279,12,23,1,1,-0.014488523826003075
6005299,12,23,1,1,-0.014488523826003075
6005319,12,23,1,1,-0.014488523826003075
6005339,12,23,1,1,-0.014488523826003075
6005359,12,23,1,1,-0.014488523826003075
6005379,12,23,1,1,-0.014488523826003075
6005399,12,23,1,1,-0.014488523826003075
6005419,12,23,1,1,-0.014488523826003075
6005439,12,23,1,1,-0.014488523826003075
6005459,12,23,1,1,-0.014488523826003075
6005479,12,23,1,1,-0.014488523826003075
6005499,12,23,1,1,-0.014488523826003075
6005519,12,23,1,1,-0.014488523826003075
6005539,12,23,1,1,-0.014488523826003075
6005559,12,23,1,1,-0.014488523826003075
6005579,12,23,1,1,-0.014488523826003075
6005599,12,23,1,1,-0.014488523826003075
6005619,12,23,1,1,-0.014488523826003075
6005639,12,23,1,1,-0.014488523826003075
6005659,12,23,1,1,-0.014488523826003075
6005679,12,23,1,1,-0.014488523826003075
6005699,12,23,1,1,-0.014488523826003075
6005719,12,23,1,1,-0.014488523826003075
6005739,12,23,1,1,-0.014488523826003075
6005759,12,23,1,1,-0.014488523826003075
6005779,12,23,1,1,-0.014488523826003075
6005799,11,21,1,0,-0.02863163687288761
6005819,11,21,1,0,-0.02863163687288761
6005839,14,27,1,0,-0.034840915352106094
6005859,14,27,1,0,-0.034840915352106094
6005879,14,27,1,0,-0.034840915352106094
6005899,17,33,1,0,-0.03950944170355797
6005919,17,33,1,0,-0.03950944170355797
6005939,20,39,1,1,-0.0365755558013916
6005959,20,39,1,1,-0.0365755558013916
6005979,20,39,1,1,-0.0365755558013916
6005999,20,39,1,1,-0.0365755558013916
6006019,20,39,1,1,-0.0365755558013916
6006039,20,39,1,1,-0.0365755558013916
6006059,20,39,1,1,-0.0365755558013916
6006079,20,39,1,1,-0.0365755558013916
6006099,20,39,1,1,-0.0365755558013916
6006119,20,39,1,1,-0.0365755558013916
6006139,20,39,1,1,-0.0365755558013916
6006159,20,39,1,1,-0.0365755558013916
6006179,20,39,1,1,-0.0365755558013916
6006199,20,39,1,1,-0.0365755558013916
6006219,20,39,1,1,-0.0365755558013916
6006239,20,39,1,1,-0.0365755558013916
6006259,20,39,1,1,-0.0365755558013916
6006279,20,39,1,1,-0.0365755558013916
6006299,20,39,1,1,-0.0365755558013916
6006319,20,39,1,1,-0.0365755558013916
6006339,20,39,1,1,-0.0365755558013916
6006359,20,39,1,1,-0.0365755558013916
6006379,20,39,1,1,-0.0365755558013916
6006399,20,39,1,1,-0.0365755558013916
6006419,20,39,1,1,-0.0365755558013916
6006439,20,39,1,1,-0.0365755558013916
6006459,20,39,1,1,-0.0365755558013916
6006479,20,39,1,1,-0.0365755558013916
6006499,20,39,1,1,-0.0365755558013916
6006519,20,39,1,1,-0.0365755558013916
6006539,20,39,1,1,-0.0365755558013916
6006559,20,39,1,1,-0.0365755558013916
6006579,20,39,1,1,-0.0365755558013916
6006599,20,39,1,1,-0.0365755558013916
6006619,20,39,1,1,-0.0365755558013916
6006639,20,39,1,1,-0.0365755558013916
6006659,20,39,1,1,-0.0365755558013916
6006679,20,39,1,1,-0.0365755558013916
6006699,20,39,1,1,-0.0365755558013916
6006719,20,39,1,1,-0.0365755558013916
6006739,20,39,1,1,-0.0365755558013916
6006759,20,39,1,1,-0.0365755558013916
6006779,20,39,1,1,-0.0365755558013916
6006799,20,39,1,1,-0.0365755558013916
6006819,20,39,1,1,-0.0365755558013916
6006839,20,39,1,1,-0.0365755558013916
6006859,20,39,1,1,-0.0365755558013916
6006879,20,39,1,1,-0.0365755558013916
6006899,20,39,1,1,-0.0365755558013916
6006919,20,39,1,1,-0.0365755558013916
6006939,20,39,1,1,-0.0365755558013916
6006959,20,39,1,1,-0.0365755558013916
6006979,20,39,1,1,-0.0365755558013916
6006999,20,39,1,1,-0.0365755558013916
6007019,15,31,1,0,-0.07366961240768433
6007039,15,31,1,0,-0.07366961240768433
6007059,20,39,1,1,-0.0753588080406189
6007079,20,39,1,1,-0.0753588080406189
6007099,3,5,1,1,-0.0767010822892189
6007119,3,5,1,1,-0.0767010822892189
6007139,6,11,1,1,-0.07954057306051254
6007159,6,11,1,1,-0.07954057306051254
6007179,10,19,1,1,-0.07694823294878006
6007199,10,19,1,1,-0.07694823294878006
6007219,13,25,1,1,-0.08428379893302917
6007239,13,25,1,1,-0.08428379893302917
6007259,13,25,1,1,-0.08428379893302917
6007279,16,31,1,1,-0.08713164925575256
6007299,16,31,1,1,-0.08713164925575256
6007319,20,39,1,1,-0.08619040250778198
6007339,20,39,1,1,-0.08619040250778198
6007359,3,5,1,1,-0.08679376542568207
6007379,3,5,1,1,-0.08679376542568207
6007399,6,11,1,1,-0.0917833000421524
6007419,6,11,1,1,-0.0917833000421524
6007439,10,19,1,1,-0.08864306658506393
6007459,10,19,1,1,-0.08864306658506393
6007479,13,25,1,0,-0.08750224858522415
6007499,13,25,1,0,-0.08750224858522415
6007519,13,25,1,0,-0.08750224858522415
6007539,15,31,1,0,-0.09255334734916687
6007559,15,31,1,0,-0.09255334734916687
6007579,18,35,1,0,-0.0967203676700592
6007599,18,35,1,0,-0.0967203676700592
6007619,1,1,1,0,-0.09430679678916931
6007639,1,1,1,0,-0.09430679678916931
6007659,4,7,1,0,-0.09653205424547195
6007679,4,7,1,0,-0.09653205424547195
6007699,7,13,1,0,-0.09737188369035721
6007719,7,13,1,0,-0.09737188369035721
6007739,10,19,1,0,-0.10239589214324951
6007759,10,19,1,0,-0.10239589214324951
6007779,12,25,1,0,-0.10270232707262039
6007799,12,25,1,0,-0.10270232707262039
6007819,12,25,1,0,-0.10270232707262039
6007839,15,31,1,0,-0.10324941575527191
6007859,15,31,1,0,-0.10324941575527191
6007879,18,37,1,0,-0.10914386808872223
6007899,18,37,1,0,-0.10914386808872223
6007919,1,3,1,0,-0.11385015398263931
6007939,1,3,1,0,-0.11385015398263931
6007959,5,9,1,1,-0.11533721536397934
6007979,5,9,1,1,-0.11533721536397934
6007999,8,15,1,1,-0.11565817147493362
6008019,8,15,1,1,-0.11565817147493362
6008039,11,21,1,1,-0.11448177695274353
6008059,11,21,1,1,-0.11448177695274353
6008079,11,21,1,1,-0.11448177695274353
6008099,13,27,1,0,-0.11521212756633759
6008119,13,27,1,0,-0.11521212756633759
6008139,17,33,1,1,-0.1209731474518776
6008159,17,33,1,1,-0.1209731474518776
6008179,1,1,1,1,-0.12420511245727539
6008199,1,1,1,1,-0.12420511245727539
6008219,3,7,1,0,-0.12134169787168503
6008239,3,7,1,0,-0.12134169787168503
6008259,7,13,1,1,-0.1249101385474205
6008279,7,13,1,1,-0.1249101385474205
6008299,11,21,1,1,-0.12675896286964417
6008319,11,21,1,1,-0.12675896286964417
6008339,11,21,1,1,-0.12675896286964417
6008359,13,27,1,0,-0.1301731914281845
6008379,13,27,1,0,-0.1301731914281845
6008399,17,33,1,1,-0.13067665696144104
6008419,17,33,1,1,-0.13067665696144104
6008439,20,39,1,1,-0.1326335221529007
6008459,20,39,1,1,-0.1326335221529007
6008479,3,5,1,1,-0.1383546143770218
6008499,3,5,1,1,-0.1383546143770218
6008519,5,9,1,0,-0.13797952234745026
6008539,5,9,1,0,-0.13797952234745026
6008559,8,15,1,0,-0.14073514938354492
6008579,8,15,1,0,-0.14073514938354492
6008599,11,21,1,0,-0.14255133271217346
6008619,11,21,1,0,-0.14255133271217346
6008639,11,21,1,0,-0.14255133271217346
6008659,14,27,1,0,-0.14232945442199707
6008679,14,27,1,0,-0.14232945442199707
6008699,16,33,1,0,-0.1449868381023407
6008719,16,33,1,0,-0.1449868381023407
6008739,20,39,1,1,-0.14946535229682922
6008759,20,39,1,1,-0.14946535229682922
6008779,2,5,1,0,-0.15073981881141663
6008799,2,5,1,0,-0.15073981881141663
6008819,5,11,1,0,-0.15080051124095917
6008839,5,11,1,0,-0.15080051124095917
6008859,8,17,1,0,-0.15364141762256622
6008879,8,17,1,0,-0.15364141762256622
6008899,12,23,1,1,-0.15934863686561584
6008919,12,23,1,1,-0.15934863686561584
6008939,12,23,1,1,-0.15934863686561584
6008959,15,29,1,1,-0.16441521048545837
6008979,15,29,1,1,-0.16441521048545837
6008999,18,35,1,1,-0.16683875024318695
6009019,18,35,1,1,-0.16683875024318695
6009039,1,1,1,1,-0.16349172592163086
6009059,1,1,1,1,-0.16349172592163086
6009079,3,7,1,0,-0.16581398248672485
6009099,3,7,1,0,-0.16581398248672485
6009119,7,13,1,1,-0.1692758947610855
6009139,7,13,1,1,-0.1692758947610855
6009159,11,21,1,1,-0.17202122509479523
6009179,11,21,1,1,-0.17202122509479523
6009199,11,21,1,1,-0.17202122509479523
6009219,13,27,1,0,-0.17624925076961517
6009239,13,27,1,0,-0.17624925076961517
6009259,17,33,1,1,-0.18082916736602783
6009279,17,33,1,1,-0.18082916736602783
6009299,20,39,1,1,-0.17829251289367676
6009319,20,39,1,1,-0.17829251289367676
6009339,3,5,1,1,-0.1757638156414032
6009359,3,5,1,1,-0.1757638156414032
6009379,5,11,1,0,-0.17840932309627533
6009399,5,11,1,0,-0.17840932309627533
6009419,8,15,1,0,-0.18254339694976807
