cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
200134,1993.663108,5,0.3226127624511719,6.991569519042969,1,3
200154,1993.684115,5,0.3226127624511719,6.991569519042969,1,3
200174,1993.703108,5,0.311676025390625,7.0535688400268555,1,3
200194,1993.723108,5,0.311676025390625,7.0535688400268555,1,3
200214,1993.744105,5,0.3444862365722656,6.980834484100342,1,3
200234,1993.763104,5,0.3444862365722656,6.980834484100342,1,3
200254,1993.783110,5,0.399169921875,6.865721702575684,1,3
200274,1993.803104,5,0.399169921875,6.865721702575684,1,3
200294,1993.823106,5,0.30074310302734375,6.90398645401001,1,3
200314,1993.843102,5,0.30074310302734375,6.90398645401001,1,3
200334,1993.864102,5,0.3827629089355469,6.900990009307861,1,3
200354,1993.883109,5,0.3827629089355469,6.900990009307861,1,3
200374,1993.903108,5,0.3827629089355469,6.900990009307861,1,3
200394,1993.923102,5,0.3280830383300781,6.494231224060059,1,3
200414,1993.943110,5,0.3280830383300781,6.494231224060059,1,3
200434,1993.963102,5,0.3444862365722656,6.748994827270508,1,3
200454,1993.983108,5,0.3444862365722656,6.748994827270508,1,3
200474,1994.003101,5,0.2679328918457031,6.4766411781311035,1,3
200494,1994.023100,5,0.2679328918457031,6.4766411781311035,1,3
200514,1994.043102,5,0.2734031677246094,6.573078632354736,1,3
200534,1994.063098,5,0.2734031677246094,6.573078632354736,1,3
200554,1994.083104,5,0.30074310302734375,6.524406433105469,1,3
200574,1994.103103,5,0.30074310302734375,6.524406433105469,1,3
200594,1994.123106,5,0.25699615478515625,6.529563903808594,1,3
200614,1994.143097,5,0.25699615478515625,6.529563903808594,1,3
200634,1994.162095,5,0.3062095642089844,6.308166980743408,1,3
200654,1994.183100,5,0.3062095642089844,6.308166980743408,1,3
200674,1994.202092,5,0.311676025390625,6.429732322692871,1,3
200694,1994.222091,5,0.311676025390625,6.429732322692871,1,3
200714,1994.242095,5,0.2734031677246094,6.384961128234863,1,3
200734,1994.262092,5,0.2734031677246094,6.384961128234863,1,3
200754,1994.283103,5,0.2734031677246094,6.384961128234863,1,3
200774,1994.302113,5,0.311676025390625,6.252151966094971,1,3
200794,1994.322113,5,0.311676025390625,6.252151966094971,1,3
200814,1994.342117,5,0.3608894348144531,6.198665618896484,1,3
200834,1994.362112,5,0.3608894348144531,6.198665618896484,1,3
200854,1994.383117,5,0.4483795166015625,6.16896390914917,1,3
200874,1994.402116,5,0.4483795166015625,6.16896390914917,1,3
200894,1994.422115,5,0.3226127624511719,6.194427490234375,1,3
200914,1994.443117,5,0.3226127624511719,6.194427490234375,1,3
200934,1994.462116,5,0.2952728271484375,6.120938777923584,1,3
200954,1994.483121,5,0.2952728271484375,6.120938777923584,1,3
200974,1994.502115,5,0.2624664306640625,6.288381576538086,1,3
200994,1994.522112,5,0.2624664306640625,6.288381576538086,1,3
201014,1994.543111,5,0.23512649536132812,6.06847620010376,1,3
201034,1994.562107,5,0.23512649536132812,6.06847620010376,1,3
201054,1994.583116,5,0.16404342651367188,6.025972366333008,1,3
201074,1994.602579,5,0.16404342651367188,6.025972366333008,1,3
201094,1994.622504,5,0.19138336181640625,6.064722061157227,1,3
201114,1994.642506,5,0.19138336181640625,6.064722061157227,1,3
201134,1994.662499,5,0.19138336181640625,6.064722061157227,1,3
201154,1994.683504,5,0.311676025390625,6.198052406311035,1,3
201174,1994.702578,5,0.311676025390625,6.198052406311035,1,3
201194,1994.722505,5,0.23512649536132812,6.028172969818115,1,3
201214,1994.742505,5,0.23512649536132812,6.028172969818115,1,3
201234,1994.762497,5,0.1859130859375,6.050549030303955,1,3
201254,1994.783503,5,0.1859130859375,6.050549030303955,1,3
201274,1994.802577,5,0.2952728271484375,5.909698963165283,1,3
201294,1994.822499,5,0.2952728271484375,5.909698963165283,1,3
201314,1994.842498,5,0.3827629089355469,5.9890007972717285,1,3
201334,1994.862497,5,0.3827629089355469,5.9890007972717285,1,3
201354,1994.884505,5,0.3882293701171875,5.5824761390686035,1,3
201374,1994.902579,5,0.3882293701171875,5.5824761390686035,1,3
201394,1994.922498,5,0.371826171875,5.672790050506592,1,3
201414,1994.942496,5,0.371826171875,5.672790050506592,1,3
201434,1994.962541,5,0.33354949951171875,5.874380588531494,1,3
201454,1994.984507,5,0.33354949951171875,5.874380588531494,1,3
201474,1995.001494,5,0.4265098571777344,5.687159538269043,1,3
201494,1995.021491,5,0.4265098571777344,5.687159538269043,1,3
201514,1995.042493,5,0.4265098571777344,5.687159538269043,1,3
201534,1995.061493,5,0.4866523742675781,5.625589370727539,1,3
201554,1995.083502,5,0.4866523742675781,5.625589370727539,1,3
201574,1995.101489,5,0.3827629089355469,5.504731178283691,1,3
