cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
200491,1994.019091,0,48,2.0
200511,1994.039094,0,48,2.0
200531,1994.059098,0,48,2.0
200551,1994.080102,0,48,2.0
200571,1994.099092,0,48,2.0
200591,1994.119130,0,176,2.0
200611,1994.139105,0,48,2.0
200631,1994.159089,0,48,2.0
200651,1994.180103,0,176,2.0
200671,1994.199089,0,48,2.0
200691,1994.219085,0,176,2.0
200711,1994.239085,0,48,2.0
200731,1994.259094,0,48,2.0
200751,1994.280099,0,48,2.0
200771,1994.299103,0,48,2.0
200791,1994.319102,0,48,2.0
200811,1994.339112,0,48,2.0
200831,1994.359119,0,176,2.0
200851,1994.379110,0,48,2.0
200871,1994.399110,0,48,2.0
200891,1994.419108,0,176,2.0
200911,1994.439102,0,48,2.0
200931,1994.459115,0,48,2.0
200951,1994.479109,0,48,2.0
200971,1994.499112,0,48,2.0
200991,1994.519099,0,176,2.0
201011,1994.539105,0,48,2.0
201031,1994.559104,0,176,2.0
201051,1994.579102,0,48,2.0
201071,1994.599556,0,48,2.0
201091,1994.618499,0,48,2.0
201111,1994.639500,0,176,2.0
201131,1994.658503,0,48,2.0
201151,1994.678500,0,48,2.0
201171,1994.698495,0,176,2.0
201191,1994.719518,0,176,2.0
201211,1994.738494,0,48,2.0
201231,1994.758499,0,48,2.0
201251,1994.778499,0,48,2.0
201271,1994.798494,0,176,2.0
201291,1994.818491,0,176,2.0
201311,1994.838490,0,48,2.0
201331,1994.858492,0,48,2.0
201351,1994.878500,0,48,2.0
201371,1994.898491,0,176,2.0
201391,1994.918491,0,176,2.0
201411,1994.938490,0,48,2.0
201431,1994.958484,0,48,2.0
201451,1994.978503,0,48,2.0
201471,1994.998486,0,48,2.0
201491,1995.018485,0,48,2.0
201511,1995.038485,0,48,2.0
201531,1995.058490,0,48,2.0
201551,1995.078496,0,48,2.0
201571,1995.098488,0,48,2.0
201591,1995.118485,0,48,2.0
201611,1995.138482,0,48,2.0
201631,1995.158490,0,48,2.0
201651,1995.178532,0,48,2.0
201671,1995.198484,0,48,2.0
201691,1995.218479,0,176,2.0
201711,1995.238481,0,48,2.0
201731,1995.258482,0,48,2.0
201751,1995.278485,0,48,2.0
201771,1995.298478,0,48,2.0
201791,1995.318480,0,48,2.0
201811,1995.338484,0,48,2.0
201831,1995.358480,0,48,2.0
201851,1995.378492,0,48,2.0
201871,1995.398494,0,48,2.0
201891,1995.418479,0,48,2.0
201911,1995.438474,0,48,2.0
201931,1995.458480,0,176,2.0
201951,1995.478485,0,48,2.0
201971,1995.498478,0,48,2.0
201991,1995.518477,0,48,2.0
202011,1995.538475,0,48,2.0
202031,1995.558484,0,48,2.0
202051,1995.578480,0,48,2.0
202071,1995.598483,0,48,2.0
202091,1995.618479,0,48,2.0
202111,1995.638474,0,48,2.0
202131,1995.658471,0,48,2.0
202151,1995.678473,0,48,2.0
202171,1995.698471,0,48,2.0
202191,1995.718471,0,176,2.0
202211,1995.738472,0,48,2.0
202231,1995.758468,0,48,2.0
202251,1995.778468,0,48,2.0
202271,1995.798469,0,48,2.0
202291,1995.818467,0,48,2.0
202311,1995.838473,0,48,2.0
202331,1995.858467,0,176,2.0
202351,1995.878466,0,176,2.0
202371,1995.898467,0,48,2.0
202391,1995.918473,0,176,2.0
202411,1995.938467,0,48,2.0
202431,1995.958470,0,176,2.0
202451,1995.978465,0,176,2.0
202471,1995.998464,0,48,2.0
202491,1996.018462,0,176,2.0
202511,1996.038469,0,48,2.0
202531,1996.058468,0,48,2.0
202551,1996.077462,0,48,2.0
202571,1996.097465,0,48,2.0
202591,1996.117461,0,48,2.0
202611,1996.137464,0,48,2.0
202631,1996.157460,0,48,2.0
202651,1996.177462,0,48,2.0
202671,1996.197462,0,48,2.0
202691,1996.217459,0,48,2.0
202711,1996.237471,0,48,2.0
202731,1996.257471,0,48,2.0
202751,1996.277457,0,48,2.0
202771,1996.297459,0,48,2.0
202791,1996.317458,0,48,2.0
202811,1996.337464,0,176,2.0
202831,1996.357461,0,176,2.0
202851,1996.377455,0,48,2.0
202871,1996.397454,0,176,2.0
202891,1996.417455,0,176,2.0
202911,1996.437407,0,176,2.0
202931,1996.457448,0,176,2.0
202951,1996.477419,0,48,2.0
202971,1996.497418,0,48,2.0
202991,1996.517419,0,48,2.0
203011,1996.537427,0,176,2.0
203031,1996.557444,0,176,2.0
203051,1996.577441,0,176,2.0
203071,1996.597416,0,176,2.0
203091,1996.617415,0,176,2.0
203111,1996.637412,0,176,2.0
203131,1996.657415,0,48,2.0
203151,1996.677417,0,176,2.0
203171,1996.697413,0,176,2.0
203191,1996.717410,0,48,2.0
203211,1996.737411,0,48,2.0
203231,1996.757409,0,48,2.0
203251,1996.777410,0,48,2.0
203271,1996.797409,0,48,2.0
203291,1996.817408,0,176,2.0
203311,1996.837414,0,176,2.0
203331,1996.856992,0,48,2.0
203351,1996.877052,0,48,2.0
203371,1996.897036,0,48,2.0
203391,1996.917024,0,48,2.0
203411,1996.937021,0,176,2.0
203431,1996.957023,0,48,2.0
203451,1996.977023,0,48,2.0
203471,1996.997029,0,176,2.0
203491,1997.017020,0,48,2.0
203511,1997.037021,0,48,2.0
203531,1997.057036,0,48,2.0
203551,1997.077021,0,48,2.0
203571,1997.097023,0,48,2.0
203591,1997.117021,0,48,2.0
203611,1997.137024,0,48,2.0
203631,1997.157018,0,48,2.0
203651,1997.177018,0,48,2.0
203671,1997.197025,0,176,2.0
203691,1997.217016,0,176,2.0
203711,1997.237017,0,48,2.0
203731,1997.257023,0,48,2.0
203751,1997.277023,0,48,2.0
203771,1997.297020,0,176,2.0
203791,1997.317017,0,176,2.0
203811,1997.337011,0,176,2.0
203831,1997.357011,0,176,2.0
203851,1997.377018,0,176,2.0
203871,1997.397019,0,48,2.0
203891,1997.418016,0,176,2.0
203911,1997.437016,0,48,2.0
203931,1997.457045,0,176,2.0
203951,1997.477010,0,48,2.0
203971,1997.497014,0,48,2.0
203991,1997.517016,0,48,2.0
204011,1997.537013,0,48,2.0
204031,1997.557013,0,48,2.0
204051,1997.577087,0,48,2.0
204071,1997.597015,0,48,2.0
204091,1997.617011,0,48,2.0
204111,1997.637012,0,48,2.0
204131,1997.657009,0,48,2.0
204151,1997.677011,0,48,2.0
204171,1997.697013,0,176,2.0
204191,1997.717009,0,48,2.0
204211,1997.737014,0,176,2.0
204231,1997.757008,0,176,2.0
204251,1997.777006,0,48,2.0
204271,1997.797010,0,48,2.0
204291,1997.816999,0,176,2.0
204311,1997.837012,0,176,2.0
204331,1997.857000,0,176,2.0
204351,1997.876998,0,176,2.0
204371,1997.897006,0,176,2.0
204391,1997.917005,0,176,2.0
204411,1997.937000,0,176,2.0
204431,1997.957013,0,48,2.0
204451,1997.977005,0,48,2.0
204471,1997.996999,0,176,2.0
204491,1998.016998,0,48,2.0
204511,1998.037000,0,48,2.0
204531,1998.056993,0,48,2.0
204551,1998.077005,0,48,2.0
204571,1998.097033,0,176,2.0
204591,1998.117006,0,176,2.0
204611,1998.136994,0,176,2.0
204631,1998.157016,0,176,2.0
204651,1998.176993,0,176,2.0
204671,1998.196997,0,176,2.0
204691,1998.217006,0,48,2.0
204711,1998.236990,0,48,2.0
204731,1998.256990,0,176,2.0
204751,1998.276992,0,48,2.0
204771,1998.297007,0,48,2.0
204791,1998.317026,0,48,2.0
204811,1998.336995,0,176,2.0
204831,1998.356996,0,48,2.0
204851,1998.376991,0,48,2.0
204871,1998.396990,0,48,2.0
204891,1998.416994,0,48,2.0
204911,1998.436992,0,48,2.0
204931,1998.456993,0,48,2.0
204951,1998.476993,0,48,2.0
204971,1998.496988,0,176,2.0
204991,1998.516989,0,48,2.0
205011,1998.536994,0,176,2.0
205031,1998.555992,0,48,2.0
205051,1998.577013,0,48,2.0
205071,1998.595992,0,176,2.0
205091,1998.615986,0,48,2.0
205111,1998.635988,0,48,2.0
205131,1998.655986,0,176,2.0
205151,1998.675983,0,48,2.0
205171,1998.696000,0,48,2.0
205191,1998.715981,0,176,2.0
205211,1998.736410,0,48,2.0
205231,1998.756406,0,176,2.0
205251,1998.776405,0,176,2.0
205271,1998.796406,0,48,2.0
205291,1998.816402,0,176,2.0
205311,1998.836402,0,48,2.0
205331,1998.856406,0,48,2.0
205351,1998.876401,0,176,2.0
205371,1998.896399,0,48,2.0
205391,1998.916402,0,176,2.0
205411,1998.936405,0,176,2.0
205431,1998.955411,0,48,2.0
205451,1998.976398,0,48,2.0
205471,1998.995402,0,176,2.0
205491,1999.015398,0,48,2.0
205511,1999.035396,0,48,2.0
205531,1999.055395,0,176,2.0
205551,1999.075397,0,176,2.0
205571,1999.095397,0,48,2.0
205591,1999.115426,0,176,2.0
205611,1999.135394,0,176,2.0
205631,1999.155398,0,48,2.0
205651,1999.175400,0,48,2.0
205671,1999.195396,0,176,2.0
205691,1999.215393,0,176,2.0
205711,1999.235392,0,176,2.0
205731,1999.255392,0,176,2.0
205751,1999.275394,0,176,2.0
205771,1999.295392,0,48,2.0
205791,1999.315390,0,48,2.0
205811,1999.335391,0,48,2.0
205831,1999.355389,0,176,2.0
205851,1999.375392,0,176,2.0
205871,1999.395393,0,48,2.0
205891,1999.415387,0,48,2.0
205911,1999.435388,0,176,2.0
205931,1999.455386,0,48,2.0
205951,1999.475389,0,48,2.0
205971,1999.495388,0,48,2.0
205991,1999.515386,0,48,2.0
206011,1999.535389,0,48,2.0
206031,1999.555388,0,48,2.0
206051,1999.575391,0,48,2.0
206071,1999.595389,0,48,2.0
206091,1999.615386,0,176,2.0
206111,1999.635383,0,176,2.0
206131,1999.655379,0,48,2.0
206151,1999.675380,0,48,2.0
206171,1999.695383,0,48,2.0
206191,1999.715382,0,176,2.0
206211,1999.735379,0,48,2.0
206231,1999.755381,0,176,2.0
206251,1999.775383,0,48,2.0
206271,1999.795380,0,48,2.0
206291,1999.815380,0,176,2.0
206311,1999.835383,0,48,2.0
206331,1999.855378,0,48,2.0
206351,1999.875379,0,48,2.0
206371,1999.895377,0,176,2.0
206391,1999.914954,0,48,2.0
206411,1999.934956,0,48,2.0
206431,1999.955957,0,176,2.0
206451,1999.975375,0,176,2.0
206471,1999.995380,0,48,2.0
206491,2000.015380,0,48,2.0
206511,2000.035374,0,48,2.0
206531,2000.055381,0,176,2.0
206551,2000.075373,0,176,2.0
206571,2000.095374,0,48,2.0
206591,2000.115955,0,176,2.0
206611,2000.134953,0,48,2.0
206631,2000.154954,0,176,2.0
206651,2000.174955,0,48,2.0
206671,2000.194956,0,48,2.0
206691,2000.214952,0,176,2.0
206711,2000.234950,0,176,2.0
206731,2000.254952,0,48,2.0
206751,2000.274948,0,176,2.0
206771,2000.294949,0,176,2.0
206791,2000.314949,0,176,2.0
206811,2000.334946,0,176,2.0
206831,2000.354950,0,176,2.0
206851,2000.374952,0,48,2.0
206871,2000.394959,0,176,2.0
206891,2000.414947,0,176,2.0
206911,2000.434952,0,176,2.0
206931,2000.454944,0,176,2.0
206951,2000.474951,0,176,2.0
206971,2000.494945,0,48,2.0
206991,2000.514945,0,176,2.0
207011,2000.534940,0,176,2.0
207031,2000.554939,0,176,2.0
207051,2000.574943,0,176,2.0
207071,2000.594948,0,176,2.0
207091,2000.614948,0,176,2.0
207111,2000.634942,0,48,2.0
207131,2000.654942,0,48,2.0
207151,2000.674940,0,176,2.0
207171,2000.694948,0,176,2.0
207191,2000.714942,0,48,2.0
207211,2000.734947,0,176,2.0
207231,2000.754942,0,176,2.0
207251,2000.774947,0,48,2.0
207271,2000.794939,0,176,2.0
207291,2000.814951,0,176,2.0
207311,2000.834938,0,48,2.0
207331,2000.854933,0,176,2.0
207351,2000.874938,0,176,2.0
207371,2000.894934,0,176,2.0
207391,2000.914936,0,176,2.0
207411,2000.934934,0,48,2.0
207431,2000.954932,0,48,2.0
207451,2000.974938,0,48,2.0
207471,2000.994936,0,176,2.0
207491,2001.013989,0,176,2.0
207511,2001.033933,0,48,2.0
207531,2001.053930,0,48,2.0
207551,2001.073933,0,176,2.0
207571,2001.093933,0,48,2.0
207591,2001.113930,0,48,2.0
207611,2001.133930,0,48,2.0
207631,2001.153929,0,176,2.0
207651,2001.173941,0,176,2.0
207671,2001.193930,0,48,2.0
207691,2001.213930,0,48,2.0
207711,2001.234355,0,48,2.0
207731,2001.254347,0,48,2.0
207751,2001.274348,0,176,2.0
