cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
66354,1859.978615,0,0.0,0.0,0,0
66374,1859.998612,0,0.0,0.0,0,0
66394,1860.018610,0,0.0,0.0,0,0
66414,1860.038612,0,0.0,0.0,0,0
66434,1860.058618,0,0.0,0.0,0,0
66454,1860.078614,0,0.0,0.0,0,0
66474,1860.098608,0,0.0,0.0,0,0
66494,1860.118609,0,0.0,0.0,0,0
66514,1860.138609,0,0.0,0.0,0,0
66534,1860.158611,0,0.0,0.0,0,0
66554,1860.178607,0,0.0,0.0,0,0
66574,1860.198610,0,0.0,0.0,0,0
66594,1860.218603,0,0.0,0.0,0,0
66614,1860.238607,0,0.0,0.0,0,0
66634,1860.258610,0,0.0,0.0,0,0
66654,1860.278606,0,0.0,0.0,0,0
66674,1860.298607,0,0.0,0.0,0,0
66694,1860.318603,0,0.0,0.0,0,0
66714,1860.338602,0,0.0,0.0,0,0
66734,1860.358612,0,0.0,0.0,0,0
66754,1860.378604,0,0.0,0.0,0,0
66774,1860.398601,0,0.0,0.0,0,0
66794,1860.418602,0,0.0,0.0,0,0
66814,1860.438603,0,0.0,0.0,0,0
66834,1860.458605,0,0.0,0.0,0,0
66854,1860.478603,0,0.0,0.0,0,0
66874,1860.498567,0,0.0,0.0,0,0
66894,1860.518552,0,0.0,0.0,0,0
66914,1860.538575,0,0.0,0.0,0,0
66934,1860.558582,0,0.0,0.0,0,0
66954,1860.578570,0,0.0,0.0,0,0
66974,1860.598570,0,0.0,0.0,0,0
66994,1860.618570,0,0.0,0.0,0,0
67014,1860.638569,0,0.0,0.0,0,0
67034,1860.658573,0,0.0,0.0,0,0
67054,1860.678593,0,0.0,0.0,0,0
67074,1860.698597,0,0.0,0.0,0,0
67094,1860.718592,0,0.0,0.0,0,0
67114,1860.738599,0,0.0,0.0,0,0
67134,1860.758603,0,0.0,0.0,0,0
67154,1860.778600,0,0.0,0.0,0,0
67174,1860.798591,0,0.0,0.0,0,0
67194,1860.818591,0,0.0,0.0,0,0
67214,1860.838597,0,0.0,0.0,0,0
67234,1860.858594,0,0.0,0.0,0,0
67254,1860.878595,0,0.0,0.0,0,0
67274,1860.898616,0,0.0,0.0,0,0
67294,1860.918591,0,0.0,0.0,0,0
67314,1860.938591,0,0.0,0.0,0,0
67334,1860.958591,0,0.0,0.0,0,0
67354,1860.978590,0,0.0,0.0,0,0
67374,1860.998590,0,0.0,0.0,0,0
67394,1861.018588,0,0.0,0.0,0,0
67414,1861.038587,0,0.0,0.0,0,0
67434,1861.058592,0,0.0,0.0,0,0
67454,1861.078587,0,0.0,0.0,0,0
67474,1861.098609,0,0.0,0.0,0,0
67494,1861.118587,0,0.0,0.0,0,0
67514,1861.137655,0,0.0,0.0,0,0
67534,1861.158589,0,0.0,0.0,0,0
67554,1861.178587,0,0.0,0.0,0,0
67574,1861.198585,0,0.0,0.0,0,0
67594,1861.218584,0,0.0,0.0,0,0
67614,1861.238584,0,0.0,0.0,0,0
67634,1861.258590,0,0.0,0.0,0,0
67654,1861.277582,0,0.0,0.0,0,0
67674,1861.298581,0,0.0,0.0,0,0
67694,1861.317648,0,0.0,0.0,0,0
67714,1861.338585,0,0.0,0.0,0,0
67734,1861.358585,0,0.0,0.0,0,0
67754,1861.378583,0,0.0,0.0,0,0
67774,1861.397578,0,0.0,0.0,0,0
67794,1861.417581,0,0.0,0.0,0,0
67814,1861.438580,0,0.0,0.0,0,0
67834,1861.458585,0,0.0,0.0,0,0
67854,1861.477578,0,0.0,0.0,0,0
67874,1861.498169,0,0.0,0.0,0,0
67894,1861.518154,0,0.0,0.0,0,0
67914,1861.538161,0,0.0,0.0,0,0
67934,1861.558158,0,0.0,0.0,0,0
67954,1861.578152,0,0.0,0.0,0,0
67974,1861.598150,0,0.0,0.0,0,0
67994,1861.618153,0,0.0,0.0,0,0
68014,1861.638153,0,0.0,0.0,0,0
68034,1861.658156,0,0.0,0.0,0,0
68054,1861.678147,0,0.0,0.0,0,0
68074,1861.698146,0,0.0,0.0,0,0
68094,1861.718146,0,0.0,0.0,0,0
68114,1861.738162,0,0.0,0.0,0,0
68134,1861.758106,0,0.0,0.0,0,0
68154,1861.778154,0,0.0,0.0,0,0
68174,1861.798145,0,0.0,0.0,0,0
68194,1861.818140,0,0.0,0.0,0,0
68214,1861.837152,0,0.0,0.0,0,0
68234,1861.857141,0,0.0,0.0,0,0
68254,1861.878143,0,0.0,0.0,0,0
68274,1861.897205,0,0.0,0.0,0,0
68294,1861.917154,0,0.0,0.0,0,0
68314,1861.937142,0,0.0,0.0,0,0
68334,1861.957145,0,0.0,0.0,0,0
68354,1861.978140,0,0.0,0.0,0,0
68374,1861.997145,0,0.0,0.0,0,0
68394,1862.017142,0,0.0,0.0,0,0
68414,1862.037138,0,0.0,0.0,0,0
68434,1862.057137,0,0.0,0.0,0,0
68454,1862.078137,0,0.0,0.0,0,0
68474,1862.097136,0,0.0,0.0,0,0
68494,1862.117136,0,0.0,0.0,0,0
68514,1862.137139,0,0.0,0.0,0,0
68534,1862.157135,0,0.0,0.0,0,0
68554,1862.177138,0,0.0,0.0,0,0
68574,1862.197140,0,0.0,0.0,0,0
68594,1862.217135,0,0.0,0.0,0,0
68614,1862.237129,0,0.0,0.0,0,0
68634,1862.257135,0,0.0,0.0,0,0
68654,1862.278131,0,0.0,0.0,0,0
68674,1862.297136,0,0.0,0.0,0,0
68694,1862.317135,0,0.0,0.0,0,0
68714,1862.337136,0,0.0,0.0,0,0
68734,1862.357187,0,0.0,0.0,0,0
68754,1862.378132,0,0.0,0.0,0,0
68774,1862.397138,0,0.0,0.0,0,0
68794,1862.417133,0,0.0,0.0,0,0
68814,1862.437132,0,0.0,0.0,0,0
68834,1862.457149,0,0.0,0.0,0,0
68854,1862.478133,0,0.0,0.0,0,0
68874,1862.497128,0,0.0,0.0,0,0
68894,1862.517125,0,0.0,0.0,0,0
68914,1862.537127,0,0.0,0.0,0,0
68934,1862.557126,0,0.0,0.0,0,0
68954,1862.578128,0,0.0,0.0,0,0
68974,1862.597160,0,0.0,0.0,0,0
68994,1862.617131,0,0.0,0.0,0,0
69014,1862.637128,0,0.0,0.0,0,0
69034,1862.657130,0,0.0,0.0,0,0
69054,1862.677125,0,0.0,0.0,0,0
69074,1862.697127,0,0.0,0.0,0,0
69094,1862.717127,0,0.0,0.0,0,0
69114,1862.737573,0,0.0,0.0,0,0
69134,1862.756547,0,0.0,0.0,0,0
69154,1862.777548,0,0.0,0.0,0,0
69174,1862.796560,0,0.0,0.0,0,0
69194,1862.816570,0,0.0,0.0,0,0
69214,1862.836546,0,0.0,0.0,0,0
69234,1862.856544,0,0.0,0.0,0,0
69254,1862.877547,0,0.0,0.0,0,0
69274,1862.896544,0,0.0,0.0,0,0
69294,1862.916560,0,0.0,0.0,0,0
69314,1862.936541,0,0.0,0.0,0,0
69334,1862.956541,0,0.0,0.0,0,0
69354,1862.977540,0,0.0,0.0,0,0
69374,1862.996540,0,0.0,0.0,0,0
69394,1863.016554,0,0.0,0.0,0,0
69414,1863.036543,0,0.0,0.0,0,0
69434,1863.056542,0,0.0,0.0,0,0
69454,1863.077544,0,0.0,0.0,0,0
69474,1863.096538,0,0.0,0.0,0,0
69494,1863.116544,0,0.0,0.0,0,0
69514,1863.136540,0,0.0,0.0,0,0
69534,1863.156538,0,0.0,0.0,0,0
69554,1863.177540,0,0.0,0.0,0,0
69574,1863.196535,0,0.0,0.0,0,0
69594,1863.216534,0,0.0,0.0,0,0
69614,1863.236534,0,0.0,0.0,0,0
69634,1863.256538,0,0.0,0.0,0,0
69654,1863.277538,0,0.0,0.0,0,0
69674,1863.296536,0,0.0,0.0,0,0
69694,1863.316533,0,0.0,0.0,0,0
69714,1863.336534,0,0.0,0.0,0,0
69734,1863.356540,0,0.0,0.0,0,0
69754,1863.377540,0,0.0,0.0,0,0
69774,1863.396531,0,0.0,0.0,0,0
69794,1863.416548,0,0.0,0.0,0,0
69814,1863.436530,0,0.0,0.0,0,0
69834,1863.456537,0,0.0,0.0,0,0
