cf_timestamp_ms,host_monotonic_s,sensorFilter.surfBefore,sensorFilter.surfAfter,sensorFilter.surfDelta,sensorFilter.surfSign
73913,1867.533464,0.0,0.0,0.0,0
73933,1867.553463,0.0,0.0,0.0,0
73953,1867.573417,0.0,0.0,0.0,0
73973,1867.593447,0.0,0.0,0.0,0
73993,1867.613441,0.0,0.0,0.0,0
74013,1867.633448,0.0,0.0,0.0,0
74033,1867.653435,0.0,0.0,0.0,0
74053,1867.673438,0.0,0.0,0.0,0
74073,1867.693458,0.0,0.0,0.0,0
74093,1867.713434,0.0,0.0,0.0,0
74113,1867.733447,0.0,0.0,0.0,0
74133,1867.753434,0.0,0.0,0.0,0
74153,1867.773432,0.0,0.0,0.0,0
74173,1867.792445,0.0,0.0,0.0,0
74193,1867.813438,0.0,0.0,0.0,0
74213,1867.832434,0.0,0.0,0.0,0
74233,1867.852438,0.0,0.0,0.0,0
74253,1867.872432,0.0,0.0,0.0,0
74273,1867.892480,0.0,0.0,0.0,0
74293,1867.912436,0.0,0.0,0.0,0
74313,1867.932438,0.0,0.0,0.0,0
74333,1867.952431,0.0,0.0,0.0,0
74353,1867.972432,0.0,0.0,0.0,0
74373,1867.992472,0.0,0.0,0.0,0
74393,1868.012449,0.0,0.0,0.0,0
74413,1868.032426,0.0,0.0,0.0,0
74433,1868.052426,0.0,0.0,0.0,0
74453,1868.072430,0.0,0.0,0.0,0
74473,1868.092434,0.0,0.0,0.0,0
74493,1868.112425,0.0,0.0,0.0,0
74513,1868.132426,0.0,0.0,0.0,0
74533,1868.152423,0.0,0.0,0.0,0
74553,1868.172436,0.0,0.0,0.0,0
74573,1868.192429,0.0,0.0,0.0,0
74593,1868.212430,0.0,0.0,0.0,0
74613,1868.232422,0.0,0.0,0.0,0
74633,1868.252424,0.0,0.0,0.0,0
74653,1868.272425,0.0,0.0,0.0,0
74673,1868.292420,0.0,0.0,0.0,0
74693,1868.312418,0.0,0.0,0.0,0
74713,1868.332420,0.0,0.0,0.0,0
74733,1868.352420,0.0,0.0,0.0,0
74753,1868.372420,0.0,0.0,0.0,0
74773,1868.392421,0.0,0.0,0.0,0
74793,1868.412437,0.0,0.0,0.0,0
74813,1868.432420,0.0,0.0,0.0,0
74833,1868.452418,0.0,0.0,0.0,0
74853,1868.472417,0.0,0.0,0.0,0
74873,1868.492431,0.0,0.0,0.0,0
74893,1868.511413,0.0,0.0,0.0,0
74913,1868.531423,0.0,0.0,0.0,0
74933,1868.552417,0.0,0.0,0.0,0
74953,1868.571419,0.0,0.0,0.0,0
74973,1868.592453,0.0,0.0,0.0,0
74993,1868.611441,0.0,0.0,0.0,0
75013,1868.632418,0.0,0.0,0.0,0
75033,1868.651415,0.0,0.0,0.0,0
75053,1868.671423,0.0,0.0,0.0,0
75073,1868.691434,0.0,0.0,0.0,0
75093,1868.711426,0.0,0.0,0.0,0
75113,1868.731424,0.0,0.0,0.0,0
75133,1868.751415,0.0,0.0,0.0,0
75153,1868.771418,0.0,0.0,0.0,0
75173,1868.791421,0.0,0.0,0.0,0
75193,1868.811429,0.0,0.0,0.0,0
75213,1868.831418,0.0,0.0,0.0,0
75233,1868.851415,0.0,0.0,0.0,0
75253,1868.871418,0.0,0.0,0.0,0
75273,1868.891422,0.0,0.0,0.0,0
75293,1868.911449,0.0,0.0,0.0,0
75313,1868.931416,0.0,0.0,0.0,0
75333,1868.951407,0.0,0.0,0.0,0
75353,1868.971413,0.0,0.0,0.0,0
75373,1868.991442,0.0,0.0,0.0,0
75393,1869.011415,0.0,0.0,0.0,0
75413,1869.031410,0.0,0.0,0.0,0
75433,1869.051409,0.0,0.0,0.0,0
75453,1869.071409,0.0,0.0,0.0,0
75473,1869.091414,0.0,0.0,0.0,0
75493,1869.111415,0.0,0.0,0.0,0
75513,1869.131407,0.0,0.0,0.0,0
75533,1869.151404,0.0,0.0,0.0,0
75553,1869.172403,0.0,0.0,0.0,0
75573,1869.191407,0.0,0.0,0.0,0
75593,1869.211403,0.0,0.0,0.0,0
75613,1869.231397,0.0,0.0,0.0,0
75633,1869.251979,0.0,0.0,0.0,0
75653,1869.271982,0.0,0.0,0.0,0
75673,1869.291983,0.0,0.0,0.0,0
75693,1869.311974,0.0,0.0,0.0,0
75713,1869.331974,0.0,0.0,0.0,0
75733,1869.351978,0.0,0.0,0.0,0
75753,1869.371978,0.0,0.0,0.0,0
75773,1869.391979,0.0,0.0,0.0,0
75793,1869.410975,0.0,0.0,0.0,0
75813,1869.431989,0.0,0.0,0.0,0
75833,1869.451393,0.0,0.0,0.0,0
75853,1869.471396,0.0,0.0,0.0,0
75873,1869.491401,0.0,0.0,0.0,0
75893,1869.511391,0.0,0.0,0.0,0
75913,1869.531396,0.0,0.0,0.0,0
75933,1869.551394,0.0,0.0,0.0,0
75953,1869.571399,0.0,0.0,0.0,0
75973,1869.591399,0.0,0.0,0.0,0
75993,1869.611391,0.0,0.0,0.0,0
76013,1869.631388,0.0,0.0,0.0,0
76033,1869.651388,0.0,0.0,0.0,0
76053,1869.671390,0.0,0.0,0.0,0
76073,1869.691409,0.0,0.0,0.0,0
76093,1869.711419,0.0,0.0,0.0,0
76113,1869.731398,0.0,0.0,0.0,0
76133,1869.751391,0.0,0.0,0.0,0
76153,1869.771392,0.0,0.0,0.0,0
76173,1869.791441,0.0,0.0,0.0,0
76193,1869.811402,0.0,0.0,0.0,0
76213,1869.831393,0.0,0.0,0.0,0
76233,1869.851394,0.0,0.0,0.0,0
76253,1869.871392,0.0,0.0,0.0,0
76273,1869.891400,0.0,0.0,0.0,0
76293,1869.910397,0.0,0.0,0.0,0
76313,1869.931338,0.0,0.0,0.0,0
76333,1869.950354,0.0,0.0,0.0,0
76353,1869.970381,0.0,0.0,0.0,0
76373,1869.990391,0.0,0.0,0.0,0
76393,1870.010397,0.0,0.0,0.0,0
76413,1870.030390,0.0,0.0,0.0,0
76433,1870.050383,0.0,0.0,0.0,0
76453,1870.070382,0.0,0.0,0.0,0
76473,1870.090379,0.0,0.0,0.0,0
76493,1870.110393,0.0,0.0,0.0,0
76513,1870.130387,0.0,0.0,0.0,0
76533,1870.150405,0.0,0.0,0.0,0
76553,1870.170382,0.0,0.0,0.0,0
76573,1870.190397,0.0,0.0,0.0,0
76593,1870.210376,0.0,0.0,0.0,0
76613,1870.230378,0.0,0.0,0.0,0
76633,1870.250374,0.0,0.0,0.0,0
76653,1870.270374,0.0,0.0,0.0,0
76673,1870.290366,0.0,0.0,0.0,0
76693,1870.310375,0.0,0.0,0.0,0
76713,1870.330378,0.0,0.0,0.0,0
76733,1870.350376,0.0,0.0,0.0,0
76753,1870.370373,0.0,0.0,0.0,0
76773,1870.390375,0.0,0.0,0.0,0
76793,1870.410377,0.0,0.0,0.0,0
76813,1870.430373,0.0,0.0,0.0,0
76833,1870.450373,0.0,0.0,0.0,0
76853,1870.470371,0.0,0.0,0.0,0
76873,1870.490382,0.0,0.0,0.0,0
76893,1870.510373,0.0,0.0,0.0,0
76913,1870.530373,0.0,0.0,0.0,0
76933,1870.550373,0.0,0.0,0.0,0
76953,1870.570353,0.0,0.0,0.0,0
76973,1870.590321,0.0,0.0,0.0,0
76993,1870.610343,0.0,0.0,0.0,0
77013,1870.630339,0.0,0.0,0.0,0
77033,1870.650336,0.0,0.0,0.0,0
77053,1870.670336,0.0,0.0,0.0,0
77073,1870.690352,0.0,0.0,0.0,0
77093,1870.710336,0.0,0.0,0.0,0
77113,1870.730337,0.0,0.0,0.0,0
