cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
76890,1870.507386,-7,0,8191,77
76910,1870.527367,0,0,8191,66
76930,1870.547369,0,0,8191,69
76950,1870.567344,-3,5,8191,68
76970,1870.587329,0,0,8191,67
76990,1870.607342,-3,0,8191,62
77010,1870.627337,3,0,8191,64
77030,1870.647334,0,-3,8191,59
77050,1870.667336,3,-1,8191,68
77070,1870.687335,0,-1,8191,50
77090,1870.707344,-7,0,8191,65
77110,1870.727331,0,-1,8191,57
