Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
3610273,0,0.0,0.0,0.0,0,0
3610293,0,0.0,0.0,0.0,0,0
3610313,0,0.0,0.0,0.0,0,0
3610333,0,0.0,0.0,0.0,0,0
3610353,0,0.0,0.0,0.0,0,0
3610373,0,0.0,0.0,0.0,0,0
3610393,0,0.0,0.0,0.0,0,0
3610413,0,0.0,0.0,0.0,0,0
3610433,0,0.0,0.0,0.0,0,0
3610453,0,0.0,0.0,0.0,0,0
3610473,0,0.0,0.0,0.0,0,0
3610493,0,0.0,0.0,0.0,0,0
3610513,0,0.0,0.0,0.0,0,0
3610533,0,0.0,0.0,0.0,0,0
3610553,0,0.0,0.0,0.0,0,0
3610573,0,0.0,0.0,0.0,0,0
3610593,0,0.0,0.0,0.0,0,0
3610613,0,0.0,0.0,0.0,0,0
3610633,0,0.0,0.0,0.0,0,0
3610653,0,0.0,0.0,0.0,0,0
3610673,0,0.0,0.0,0.0,0,0
3610693,0,0.0,0.0,0.0,0,0
3610713,0,0.0,0.0,0.0,0,0
3610733,0,0.0,0.0,0.0,0,0
3610753,0,0.0,0.0,0.0,0,0
3610773,0,0.0,0.0,0.0,0,0
3610793,0,0.0,0.0,0.0,0,0
3610813,0,0.0,0.0,0.0,0,0
3610833,0,0.0,0.0,0.0,0,0
3610853,0,0.0,0.0,0.0,0,0
3610873,0,0.0,0.0,0.0,0,0
3610893,0,0.0,0.0,0.0,0,0
3610913,0,0.0,0.0,0.0,0,0
3610933,0,0.0,0.0,0.0,0,0
3610953,0,0.0,0.0,0.0,0,0
3610973,0,0.0,0.0,0.0,0,0
3610993,0,0.0,0.0,0.0,0,0
3611013,0,0.0,0.0,0.0,0,0
3611033,0,0.0,0.0,0.0,0,0
3611053,0,0.0,0.0,0.0,0,0
3611073,0,0.0,0.0,0.0,0,0
3611093,0,0.0,0.0,0.0,0,0
3611113,0,0.0,0.0,0.0,0,0
3611133,0,0.0,0.0,0.0,0,0
3611153,0,0.0,0.0,0.0,0,0
3611173,0,0.0,0.0,0.0,0,0
3611193,0,0.0,0.0,0.0,0,0
3611213,0,0.0,0.0,0.0,0,0
3611233,0,0.0,0.0,0.0,0,0
3611253,0,0.0,0.0,0.0,0,0
3611273,0,0.0,0.0,0.0,0,0
3611293,0,0.0,0.0,0.0,0,0
3611313,0,0.0,0.0,0.0,0,0
3611333,0,0.0,0.0,0.0,0,0
3611353,0,0.0,0.0,0.0,0,0
3611373,0,0.0,0.0,0.0,0,0
3611393,0,0.0,0.0,0.0,0,0
3611413,0,0.0,0.0,0.0,0,0
3611433,0,0.0,0.0,0.0,0,0
3611453,0,0.0,0.0,0.0,0,0
3611473,0,0.0,0.0,0.0,0,0
3611493,0,0.0,0.0,0.0,0,0
3611513,0,0.0,0.0,0.0,0,0
3611533,0,0.0,0.0,0.0,0,0
3611553,0,0.0,0.0,0.0,0,0
3611573,0,0.0,0.0,0.0,0,0
3611593,0,0.0,0.0,0.0,0,0
3611613,0,0.0,0.0,0.0,0,0
3611633,0,0.0,0.0,0.0,0,0
3611653,0,0.0,0.0,0.0,0,0
3611673,0,0.0,0.0,0.0,0,0
3611693,0,0.0,0.0,0.0,0,0
3611713,0,0.0,0.0,0.0,0,0
3611733,0,0.0,0.0,0.0,0,0
3611753,0,0.0,0.0,0.0,0,0
3611773,0,0.0,0.0,0.0,0,0
