Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
579555,1,0.1531047821044922,-0.03014242649078369,0.0,8,1
579575,1,0.1531047821044922,-0.03014242649078369,0.0,8,1
579595,1,0.12029647827148438,-0.04801100492477417,0.0,8,1
579615,1,0.12849998474121094,-0.03613471984863281,0.0,8,1
579635,1,0.12849998474121094,-0.03613471984863281,0.0,8,1
579655,1,0.11756324768066406,-0.01901918649673462,0.0,8,1
579675,1,0.11756324768066406,-0.015146911144256592,0.0,8,1
579695,1,0.11756324768066406,-0.015146911144256592,0.0,8,1
579715,1,0.09568977355957031,-0.030017495155334473,0.0,8,1
579735,1,0.09568977355957031,-0.030017495155334473,0.0,8,1
579755,1,0.15857315063476562,-0.023144900798797607,0.0,8,1
579775,1,0.15857315063476562,-0.023144900798797607,0.0,8,1
579795,1,0.15037155151367188,-0.03401678800582886,0.0,8,1
579815,1,0.16404151916503906,-0.033144235610961914,0.0,8,1
579835,1,0.16404151916503906,-0.033144235610961914,0.0,8,1
579855,1,0.1859130859375,-0.007033288478851318,0.0,8,1
579875,1,0.1257648468017578,-0.03313678503036499,0.0,8,1
579895,1,0.1257648468017578,-0.03313678503036499,0.0,8,1
579915,1,0.10116004943847656,-0.033015429973602295,0.0,8,1
579935,1,0.1695098876953125,-0.043141961097717285,0.0,8,1
579955,1,0.1695098876953125,-0.043141961097717285,0.0,8,1
579975,1,0.19411468505859375,-0.03501474857330322,0.0,8,1
579995,1,0.16677474975585938,-0.022149980068206787,0.0,8,1
580015,1,0.16677474975585938,-0.022149980068206787,0.0,8,1
580035,1,0.13396644592285156,-0.018157780170440674,0.0,8,1
580055,1,0.09568977355957031,-0.05003249645233154,0.0,8,1
580075,1,0.09568977355957031,-0.05003249645233154,0.0,8,1
580095,1,0.08475494384765625,-0.04915881156921387,0.0,8,1
580115,1,0.08475494384765625,-0.04915881156921387,0.0,8,1
580135,1,0.06014823913574219,-0.04302823543548584,0.0,6,1
580155,1,0.09022331237792969,-0.028151094913482666,0.0,8,1
580175,1,0.09022331237792969,-0.028151094913482666,0.0,8,1
580195,1,0.1859130859375,-0.036020874977111816,0.0,8,1
580215,1,0.2597312927246094,-0.04514491558074951,0.0,8,1
580235,1,0.2597312927246094,-0.04514491558074951,0.0,8,1
580255,1,0.2187213897705078,-0.045012712478637695,0.0,8,1
580275,1,0.15857315063476562,-0.04813182353973389,0.0,8,1
580295,1,0.15857315063476562,-0.04813182353973389,0.0,8,1
580315,1,0.11756324768066406,-0.02701359987258911,0.0,8,1
580335,1,0.10389328002929688,-0.048136353492736816,0.0,8,1
580355,1,0.10389328002929688,-0.048136353492736816,0.0,8,1
580375,1,0.10389328002929688,-0.048136353492736816,0.0,8,1
580395,1,0.17771148681640625,-0.031012535095214844,0.0,8,1
580415,1,0.1695098876953125,-0.039138734340667725,0.0,8,1
580435,1,0.1695098876953125,-0.039138734340667725,0.0,8,1
580455,1,0.14763641357421875,-0.04400724172592163,0.0,8,1
580475,1,0.09568977355957031,-0.0241432785987854,0.0,8,1
580495,1,0.09568977355957031,-0.0241432785987854,0.0,8,1
580515,1,0.15037155151367188,-0.04101765155792236,0.0,8,1
580535,1,0.05467987060546875,-0.04514437913894653,0.0,6,1
580555,1,0.05467987060546875,-0.04514437913894653,0.0,6,1
580575,1,0.14490318298339844,-0.025017201900482178,0.0,8,1
580595,1,0.17771148681640625,-0.04113966226577759,0.0,8,1
580615,1,0.17771148681640625,-0.04113966226577759,0.0,8,1
580635,1,0.20778465270996094,-0.056134045124053955,0.0,8,1
580655,1,0.20778465270996094,-0.056134045124053955,0.0,8,1
580675,1,0.17771148681640625,-0.043021559715270996,0.0,8,1
580695,1,0.1367015838623047,-0.03714269399642944,0.0,8,1
580715,1,0.1367015838623047,-0.03714269399642944,0.0,8,1
580735,1,0.20505142211914062,-0.051014482975006104,0.0,8,1
580755,1,0.19138145446777344,-0.04115152359008789,0.0,8,1
580775,1,0.19138145446777344,-0.04115152359008789,0.0,8,1
580795,1,0.13123321533203125,-0.013027966022491455,0.0,8,1
580815,1,0.2296581268310547,-0.013152599334716797,0.0,8,1
580835,1,0.2296581268310547,-0.013152599334716797,0.0,8,1
580855,1,0.139434814453125,-0.052009403705596924,0.0,8,1
580875,1,0.21325302124023438,-0.035148680210113525,0.0,8,1
580895,1,0.21325302124023438,-0.035148680210113525,0.0,8,1
580915,1,0.2487945556640625,-0.05113881826400757,0.0,8,1
580935,1,0.2487945556640625,-0.05113881826400757,0.0,8,1
580955,1,0.17771148681640625,-0.06899124383926392,0.0,8,1
580975,1,0.17771148681640625,-0.027127504348754883,0.0,8,1
580995,1,0.17771148681640625,-0.027127504348754883,0.0,8,1
581015,1,0.22418975830078125,-0.03599047660827637,0.0,8,1
581035,1,0.34995460510253906,-0.05011332035064697,0.0,8,1
581055,1,0.34995460510253906,-0.05011332035064697,0.0,8,1
581075,1,0.2952747344970703,-0.02198392152786255,0.0,8,1
581095,1,0.27886962890625,-0.04110616445541382,0.0,8,1
581115,1,0.27886962890625,-0.04110616445541382,0.0,8,1
581135,1,0.22418975830078125,-0.048966825008392334,0.0,8,1
581155,1,0.27886962890625,-0.03410059213638306,0.0,8,1
581175,1,0.27886962890625,-0.03410059213638306,0.0,8,1
581195,1,0.21051979064941406,-0.04396474361419678,0.0,8,1
581215,1,0.27340126037597656,-0.034105896949768066,0.0,8,1
581235,1,0.27340126037597656,-0.034105896949768066,0.0,8,1
581255,1,0.16404151916503906,-0.032105088233947754,0.0,8,1
581275,1,0.16404151916503906,-0.032105088233947754,0.0,8,1
581295,1,0.16130638122558594,-0.04796510934829712,0.0,8,1
581315,1,0.12849998474121094,-0.030099809169769287,0.0,8,1
581335,1,0.12849998474121094,-0.030099809169769287,0.0,8,1
581355,1,0.1093597412109375,-0.035958826541900635,0.0,8,1
581375,1,0.08475494384765625,-0.08107775449752808,0.0,8,1
581395,1,0.08475494384765625,-0.08107775449752808,0.0,8,1
581415,1,0.09022331237792969,0.008029341697692871,0.0,8,1
581435,1,0.1859130859375,-0.042089223861694336,0.0,8,1
581455,1,0.1859130859375,-0.042089223861694336,0.0,8,1
581475,1,0.09842491149902344,-0.00497126579284668,0.0,8,1
581495,1,0.13123321533203125,-0.033091723918914795,0.0,8,1
581515,1,0.13123321533203125,-0.033091723918914795,0.0,8,1
581535,1,0.12029647827148438,-0.04895418882369995,0.0,8,1
581555,1,0.12029647827148438,-0.04895418882369995,0.0,8,1
581575,1,0.046478271484375,-0.042963504791259766,0.0,6,1
581595,1,0.13396644592285156,-0.05509155988693237,0.0,8,1
581615,1,0.13396644592285156,-0.05509155988693237,0.0,8,1
581635,1,0.11209487915039062,-0.03896456956863403,0.0,8,1
581655,1,0.2159881591796875,-0.031101763248443604,0.0,8,1
581675,1,0.2159881591796875,-0.031101763248443604,0.0,8,1
581695,1,0.27886962890625,-0.029095888137817383,0.0,8,1
581715,1,0.27886962890625,-0.029095888137817383,0.0,8,1
581735,1,0.21325302124023438,-0.03196918964385986,0.0,8,1
581755,1,0.2023181915283203,-0.038097500801086426,0.0,8,1
581775,1,0.2023181915283203,-0.038097500801086426,0.0,8,1
581795,1,0.1531047821044922,-0.03196918964385986,0.0,8,1
581815,1,0.1531047821044922,-0.03196918964385986,0.0,8,1
581835,1,0.2816047668457031,-0.032095491886138916,0.0,8,1
581855,1,0.2816047668457031,-0.032095491886138916,0.0,8,1
581875,1,0.22692298889160156,-0.050953567028045654,0.0,8,1
581895,1,0.1558399200439453,-0.0550844669342041,0.0,8,1
