Timestamp,range.zrange,sensorFilter.innoChTof,stateEstimate.vz,stateEstimate.z
576212,739,148.10914611816406,-0.21403414011001587,-0.5056548118591309
576232,739,148.10914611816406,-0.2130211740732193,-0.5077177286148071
576252,713,141.83543395996094,-0.211587056517601,-0.5102350115776062
576272,724,144.26654052734375,-0.21102391183376312,-0.5124406218528748
576292,724,144.26654052734375,-0.208478644490242,-0.5145734548568726
576312,734,146.4014892578125,-0.20567117631435394,-0.5166069269180298
576332,721,143.21841430664062,-0.20675255358219147,-0.5183355808258057
576352,721,143.21841430664062,-0.2092461735010147,-0.5204071402549744
576372,739,147.1767578125,-0.20803533494472504,-0.5225093364715576
576392,739,147.1767578125,-0.20383256673812866,-0.5245985984802246
576412,749,149.42869567871094,-0.1999109387397766,-0.5262211561203003
576432,743,147.61241149902344,-0.19827307760715485,-0.5279367566108704
576452,743,147.61241149902344,-0.19683291018009186,-0.5299050807952881
576472,730,144.4193572998047,-0.1968143731355667,-0.5314404964447021
576492,720,141.84263610839844,-0.19728396832942963,-0.5332893133163452
576512,720,141.84263610839844,-0.19879625737667084,-0.5349487066268921
576532,729,143.6092071533203,-0.20261934399604797,-0.5362161993980408
576552,724,142.131103515625,-0.2071007937192917,-0.5380205512046814
576572,724,142.131103515625,-0.20893675088882446,-0.5396817922592163
576592,734,144.2290802001953,-0.21061255037784576,-0.5414265394210815
576612,731,143.26983642578125,-0.21253688633441925,-0.5434580445289612
576632,731,143.26983642578125,-0.21183297038078308,-0.5454696416854858
576652,753,147.9982147216797,-0.2080012708902359,-0.5472031831741333
576672,716,139.58778381347656,-0.20286573469638824,-0.5489791631698608
576692,716,139.58778381347656,-0.2014254927635193,-0.5507192015647888
576712,724,141.0736083984375,-0.2045660763978958,-0.5528044104576111
576732,724,141.0736083984375,-0.20717787742614746,-0.5545110106468201
576752,716,139.19459533691406,-0.2073221653699875,-0.55621737241745
576772,733,142.6764678955078,-0.20482826232910156,-0.5582263469696045
576792,733,142.6764678955078,-0.20165883004665375,-0.5599765777587891
576812,699,135.16647338867188,-0.2020360678434372,-0.5617740750312805
576832,746,145.15879821777344,-0.20327824354171753,-0.5635749697685242
576852,746,145.15879821777344,-0.20251016318798065,-0.5654121041297913
576872,776,151.7686004638672,-0.20197948813438416,-0.5672044157981873
576892,722,139.53839111328125,-0.20289860665798187,-0.5690210461616516
576912,722,139.53839111328125,-0.2035517692565918,-0.5688645839691162
576932,728,140.58346557617188,-0.20489881932735443,-0.5708618760108948
576952,742,143.67019653320312,-0.20871147513389587,-0.5749385952949524
576972,742,143.67019653320312,-0.21004924178123474,-0.5748876929283142
576992,733,141.57044982910156,-0.21071745455265045,-0.5770033597946167
577012,733,141.57044982910156,-0.20907287299633026,-0.5790511965751648
577032,737,142.41221618652344,-0.20749521255493164,-0.5806397199630737
577052,732,140.99172973632812,-0.20539510250091553,-0.582226574420929
577072,732,140.99172973632812,-0.20516657829284668,-0.5840428471565247
577092,718,137.94235229492188,-0.20665831863880157,-0.5858755707740784
577112,736,141.55831909179688,-0.20707634091377258,-0.5877279043197632
577132,736,141.55831909179688,-0.20611564815044403,-0.589610755443573
577152,722,138.53421020507812,-0.20567375421524048,-0.5914178490638733
577172,715,136.81991577148438,-0.2049010545015335,-0.5930812358856201
577192,715,136.81991577148438,-0.20364731550216675,-0.5940743088722229
577212,719,137.43020629882812,-0.20303446054458618,-0.595940887928009
577232,714,136.1886749267578,-0.2023017406463623,-0.5976779460906982
577252,714,136.1886749267578,-0.20276273787021637,-0.5993276238441467
577272,727,138.62420654296875,-0.2047194540500641,-0.6007775068283081
577292,727,138.62420654296875,-0.20527946949005127,-0.6020471453666687
577312,736,140.17381286621094,-0.20564644038677216,-0.6035969257354736
577332,736,140.17381286621094,-0.20568786561489105,-0.6044828295707703
577352,713,135.10218811035156,-0.2060808688402176,-0.6056268215179443
577372,709,133.8966522216797,-0.2047247439622879,-0.6066936254501343
577392,709,133.8966522216797,-0.20377983152866364,-0.6080531477928162
577412,738,139.645263671875,-0.20540928840637207,-0.6092845797538757
577432,716,134.8757781982422,-0.20748315751552582,-0.610902726650238
577452,716,134.8757781982422,-0.20748549699783325,-0.6120346784591675
577472,777,147.32936096191406,-0.204890638589859,-0.6137311458587646
577492,691,129.44825744628906,-0.20298130810260773,-0.6151487827301025
577512,691,129.44825744628906,-0.2028573453426361,-0.6167316436767578
577532,756,142.36744689941406,-0.2020612508058548,-0.6184406876564026
577552,730,137.0058135986328,-0.20152276754379272,-0.6199585199356079
577572,730,137.0058135986328,-0.20272646844387054,-0.6214970350265503
577592,740,138.77584838867188,-0.20189157128334045,-0.6226751804351807
577612,740,138.77584838867188,-0.19815859198570251,-0.6240704655647278
577632,717,133.9555206298828,-0.1950938105583191,-0.6253440380096436
577652,738,137.79254150390625,-0.1907375305891037,-0.6264050602912903
577672,738,137.79254150390625,-0.18918626010417938,-0.6271768808364868
577692,716,133.1394805908203,-0.19321328401565552,-0.6285018920898438
577712,716,133.1394805908203,-0.1984950304031372,-0.6299580931663513
577732,728,135.23020935058594,-0.200801283121109,-0.6308974623680115
577752,727,134.5860137939453,-0.19874165952205658,-0.6317760348320007
577772,727,134.5860137939453,-0.19562400877475739,-0.6326243281364441
577792,729,134.46551513671875,-0.193304643034935,-0.6334973573684692
577812,719,132.30819702148438,-0.19261570274829865,-0.6341451406478882
577832,719,132.30819702148438,-0.19292807579040527,-0.6349029541015625
577852,731,134.21958923339844,-0.19550171494483948,-0.6356788873672485
577872,731,134.21958923339844,-0.19930694997310638,-0.6365708112716675
577892,699,127.78141021728516,-0.203391432762146,-0.6379857659339905
577912,740,135.50689697265625,-0.20421849191188812,-0.6394210457801819
577932,740,135.50689697265625,-0.20329250395298004,-0.6406305432319641
577952,723,131.9005889892578,-0.20184968411922455,-0.6418336033821106
577972,723,131.9005889892578,-0.20179910957813263,-0.6429125070571899
