Timestamp,sensorFilter.baroAge,sensorFilter.baroLag,sensorFilter.baroSeen,sensorFilter.lateElig,sensorFilter.tofAge
592314,8,15,1,0,1
592334,19,39,1,0,0
592354,19,39,1,0,0
592374,10,19,1,0,1
592394,10,19,1,0,1
592414,20,39,1,0,1
592434,11,21,1,0,1
592454,11,21,1,0,1
592474,2,3,1,0,1
592494,2,3,1,0,1
592514,6,11,1,0,1
592534,17,33,1,0,1
592554,17,33,1,0,1
592574,8,15,1,0,1
592594,8,15,1,0,1
592614,19,38,1,0,1
592634,10,19,1,0,1
592654,10,19,1,0,1
592674,0,1,1,0,0
592694,12,23,1,0,1
592714,12,23,1,0,1
592734,15,29,1,0,1
592754,15,29,1,0,1
592774,6,11,1,0,0
592794,17,33,1,0,1
592814,17,33,1,0,1
592834,7,15,1,0,0
592854,18,37,1,0,0
592874,18,37,1,0,0
592894,10,19,1,0,1
592914,10,19,1,0,1
592934,20,41,1,0,0
592954,11,21,1,0,0
592974,11,21,1,0,0
592994,2,3,1,0,0
593014,13,25,1,0,0
593034,13,25,1,0,0
593054,3,7,1,0,0
593074,14,29,1,0,0
593094,14,29,1,0,0
593114,5,11,1,0,0
593134,16,33,1,0,0
593154,16,33,1,0,0
593174,7,15,1,0,0
593194,7,15,1,0,0
593214,18,37,1,0,0
593234,10,19,1,0,1
593254,10,19,1,0,1
593274,0,1,1,0,0
593294,12,23,1,0,1
593314,12,23,1,0,1
593334,3,5,1,0,1
593354,14,27,1,0,1
593374,14,27,1,0,1
593394,5,9,1,0,1
593414,16,31,1,0,1
593434,16,31,1,0,1
593454,7,13,1,0,1
593474,7,13,1,0,1
593494,18,35,1,0,1
593514,9,17,1,0,1
593534,9,17,1,0,1
593554,20,39,1,0,1
593574,11,21,1,0,1
593594,11,21,1,0,1
593614,2,3,1,0,1
593634,13,25,1,0,1
593654,13,25,1,0,1
593674,16,31,1,0,1
593694,16,31,1,0,1
593714,7,13,1,0,1
593734,7,13,1,0,1
593754,18,35,1,0,1
593774,9,17,1,0,1
593794,9,17,1,0,1
593814,19,39,1,0,0
593834,10,20,1,0,0
593854,10,20,1,0,0
593874,1,1,1,0,0
593894,1,1,1,0,0
593914,4,7,1,0,0
593934,15,30,1,0,0
593954,15,30,1,0,0
593974,6,11,1,0,0
593994,16,35,1,0,0
594014,16,35,1,0,0
594034,7,16,1,0,0
594054,7,16,1,0,0
594074,18,39,1,0,0
594094,9,20,1,0,0
594114,9,20,1,0,0
594134,0,1,1,0,0
594154,11,24,1,0,0
594174,11,24,1,0,0
594194,2,5,1,0,0
594214,13,28,1,0,0
594234,13,28,1,0,0
594254,5,9,1,0,1
594274,15,30,1,0,1
594294,15,30,1,0,1
594314,5,9,1,0,1
594334,16,31,1,0,1
594354,16,31,1,0,1
594374,7,13,1,0,1
594394,7,13,1,0,1
594414,17,37,1,0,0
594434,9,18,1,0,1
594454,9,18,1,0,1
594474,20,40,1,0,1
594494,11,22,1,0,1
594514,11,22,1,0,1
594534,2,3,1,0,1
594554,12,25,1,0,0
594574,12,25,1,0,0
594594,4,7,1,0,1
594614,15,30,1,0,1
594634,15,30,1,0,1
594654,6,11,1,0,1
594674,16,34,1,0,0
594694,16,34,1,0,0
594714,8,15,1,0,1
594734,8,15,1,0,1
594754,19,39,1,0,1
594774,9,20,1,0,0
594794,9,20,1,0,0
594814,20,41,1,0,0
594834,11,22,1,0,0
594854,11,22,1,0,0
594874,2,5,1,0,0
594894,13,25,1,0,0
594914,13,25,1,0,0
594934,4,7,1,0,0
594954,15,30,1,0,0
594974,15,30,1,0,0
594994,5,11,1,0,0
595014,5,11,1,0,0
595034,16,35,1,0,0
595054,7,15,1,0,0
595074,7,15,1,0,0
595094,18,38,1,0,0
595114,9,20,1,0,0
595134,9,20,1,0,0
595154,0,1,1,0,0
595174,11,23,1,0,0
595194,11,23,1,0,0
595214,2,5,1,0,0
595234,14,27,1,0,1
595254,14,27,1,0,1
595274,5,9,1,0,1
595294,16,32,1,0,1
595314,16,32,1,0,1
595334,6,14,1,0,0
595354,6,14,1,0,0
595374,18,36,1,0,1
595394,9,17,1,0,1
595414,9,17,1,0,1
595434,20,40,1,0,1
595454,11,22,1,0,1
595474,11,22,1,0,1
595494,2,3,1,0,1
595514,12,26,1,0,0
595534,12,26,1,0,0
595554,4,7,1,0,1
595574,15,30,1,0,1
595594,15,30,1,0,1
595614,6,11,1,0,1
595634,6,11,1,0,1
595654,17,35,1,0,1
595674,8,16,1,0,1
595694,8,16,1,0,1
595714,19,39,1,0,1
595734,9,20,1,0,0
595754,9,20,1,0,0
595774,20,39,1,0,0
595794,12,24,1,0,1
595814,12,24,1,0,1
595834,2,3,1,0,0
595854,13,25,1,0,0
595874,13,25,1,0,0
595894,4,7,1,0,0
595914,15,29,1,0,0
595934,15,29,1,0,0
595954,15,29,1,0,0
595974,17,36,1,0,0
595994,8,18,1,0,0
596014,8,18,1,0,0
596034,20,40,1,0,1
596054,10,22,1,0,0
596074,10,22,1,0,0
596094,1,3,1,0,0
596114,12,26,1,0,0
596134,12,26,1,0,0
596154,3,7,1,0,0
596174,15,30,1,0,1
596194,15,30,1,0,1
596214,6,12,1,0,1
596234,6,12,1,0,1
596254,17,33,1,0,1
596274,8,16,1,0,1
596294,8,16,1,0,1
596314,19,39,1,0,0
596334,10,19,1,0,1
596354,10,19,1,0,1
596374,1,1,1,0,1
596394,12,23,1,0,1
596414,12,23,1,0,1
596434,3,5,1,0,1
596454,14,28,1,0,1
596474,14,28,1,0,1
596494,5,9,1,0,1
596514,5,9,1,0,1
596534,16,32,1,0,1
596554,7,14,1,0,1
596574,7,14,1,0,1
596594,18,36,1,0,1
596614,9,17,1,0,1
596634,9,17,1,0,1
596654,20,39,1,0,1
596674,11,22,1,0,1
596694,11,22,1,0,1
596714,1,3,1,0,0
596734,12,25,1,0,0
596754,12,25,1,0,0
