Timestamp,sensorFilter.baroAgeD,sensorFilter.baroLagD,sensorFilter.baroSeenD,sensorFilter.tofAgeD,sensorFilter.vzDec
587849,0,0,0,0,0.0
587869,0,0,0,0,0.0
587889,0,0,0,0,0.0
587909,0,0,0,0,0.0
587929,0,0,0,0,0.0
587949,0,0,0,0,0.0
587969,0,0,0,0,0.0
587989,0,0,0,0,0.0
588009,0,0,0,0,0.0
588029,0,0,0,0,0.0
588049,0,0,0,0,0.0
588069,0,0,0,0,0.0
588089,0,0,0,0,0.0
588109,0,0,0,0,0.0
588129,0,0,0,0,0.0
588149,0,0,0,0,0.0
588169,0,0,0,0,0.0
588189,0,0,0,0,0.0
588209,0,0,0,0,0.0
588229,0,0,0,0,0.0
588249,0,0,0,0,0.0
588269,0,0,0,0,0.0
588289,0,0,0,0,0.0
588309,0,0,0,0,0.0
588329,0,0,0,0,0.0
588349,0,0,0,0,0.0
588369,0,0,0,0,0.0
588389,0,0,0,0,0.0
588409,0,0,0,0,0.0
588429,0,0,0,0,0.0
588449,0,0,0,0,0.0
588469,0,0,0,0,0.0
588489,0,0,0,0,0.0
588509,0,0,0,0,0.0
588529,0,0,0,0,0.0
588549,0,0,0,0,0.0
588569,0,0,0,0,0.0
588589,0,0,0,0,0.0
588609,0,0,0,0,0.0
588629,0,0,0,0,0.0
588649,0,0,0,0,0.0
588669,0,0,0,0,0.0
588689,0,0,0,0,0.0
588709,0,0,0,0,0.0
588729,0,0,0,0,0.0
588749,0,0,0,0,0.0
588769,0,0,0,0,0.0
588789,0,0,0,0,0.0
588809,0,0,0,0,0.0
588829,0,0,0,0,0.0
588849,0,0,0,0,0.0
588869,0,0,0,0,0.0
588889,0,0,0,0,0.0
588909,0,0,0,0,0.0
588929,0,0,0,0,0.0
588949,0,0,0,0,0.0
588969,0,0,0,0,0.0
588989,0,0,0,0,0.0
589009,0,0,0,0,0.0
589029,0,0,0,0,0.0
589049,0,0,0,0,0.0
589069,0,0,0,0,0.0
589089,0,0,0,0,0.0
589109,0,0,0,0,0.0
589129,0,0,0,0,0.0
589149,0,0,0,0,0.0
589169,0,0,0,0,0.0
589189,0,0,0,0,0.0
589209,0,0,0,0,0.0
589229,0,0,0,0,0.0
589249,0,0,0,0,0.0
589269,0,0,0,0,0.0
589289,0,0,0,0,0.0
589309,0,0,0,0,0.0
589329,0,0,0,0,0.0
589349,0,0,0,0,0.0
589369,0,0,0,0,0.0
589389,0,0,0,0,0.0
589409,0,0,0,0,0.0
589429,0,0,0,0,0.0
589449,0,0,0,0,0.0
589469,0,0,0,0,0.0
589489,0,0,0,0,0.0
589509,0,0,0,0,0.0
589529,0,0,0,0,0.0
589549,0,0,0,0,0.0
589569,0,0,0,0,0.0
589589,0,0,0,0,0.0
589609,0,0,0,0,0.0
589629,0,0,0,0,0.0
589649,0,0,0,0,0.0
589669,0,0,0,0,0.0
589689,0,0,0,0,0.0
589709,0,0,0,0,0.0
589729,0,0,0,0,0.0
589749,0,0,0,0,0.0
589769,0,0,0,0,0.0
589789,0,0,0,0,0.0
589809,0,0,0,0,0.0
589829,0,0,0,0,0.0
589849,0,0,0,0,0.0
589869,0,0,0,0,0.0
589889,0,0,0,0,0.0
589909,0,0,0,0,0.0
589929,0,0,0,0,0.0
589949,0,0,0,0,0.0
589969,0,0,0,0,0.0
589989,0,0,0,0,0.0
590009,0,0,0,0,0.0
590029,0,0,0,0,0.0
590049,0,0,0,0,0.0
590069,0,0,0,0,0.0
590089,0,0,0,0,0.0
590109,0,0,0,0,0.0
590129,0,0,0,0,0.0
590149,0,0,0,0,0.0
590169,0,0,0,0,0.0
590189,0,0,0,0,0.0
590209,0,0,0,0,0.0
590229,0,0,0,0,0.0
590249,0,0,0,0,0.0
590269,0,0,0,0,0.0
590289,0,0,0,0,0.0
590309,0,0,0,0,0.0
590329,0,0,0,0,0.0
590349,0,0,0,0,0.0
590369,0,0,0,0,0.0
590389,0,0,0,0,0.0
590409,0,0,0,0,0.0
590429,0,0,0,0,0.0
590449,0,0,0,0,0.0
590469,0,0,0,0,0.0
590489,0,0,0,0,0.0
590509,0,0,0,0,0.0
590529,0,0,0,0,0.0
590549,0,0,0,0,0.0
590569,0,0,0,0,0.0
590589,0,0,0,0,0.0
590609,0,0,0,0,0.0
590629,0,0,0,0,0.0
590649,0,0,0,0,0.0
590669,0,0,0,0,0.0
590689,0,0,0,0,0.0
590709,0,0,0,0,0.0
590729,0,0,0,0,0.0
590749,0,0,0,0,0.0
590769,0,0,0,0,0.0
590789,0,0,0,0,0.0
590809,0,0,0,0,0.0
590829,0,0,0,0,0.0
590849,0,0,0,0,0.0
590869,0,0,0,0,0.0
590889,0,0,0,0,0.0
590909,0,0,0,0,0.0
590929,0,0,0,0,0.0
590949,0,0,0,0,0.0
590969,0,0,0,0,0.0
590989,0,0,0,0,0.0
591009,0,0,0,0,0.0
591029,0,0,0,0,0.0
591049,0,0,0,0,0.0
591069,0,0,0,0,0.0
591089,0,0,0,0,0.0
591109,0,0,0,0,0.0
591129,0,0,0,0,0.0
591149,0,0,0,0,0.0
591169,0,0,0,0,0.0
591189,0,0,0,0,0.0
591209,0,0,0,0,0.0
591229,0,0,0,0,0.0
591249,0,0,0,0,0.0
591269,0,0,0,0,0.0
591289,0,0,0,0,0.0
591309,0,0,0,0,0.0
591329,0,0,0,0,0.0
591349,0,0,0,0,0.0
591369,0,0,0,0,0.0
591389,0,0,0,0,0.0
591409,0,0,0,0,0.0
591429,0,0,0,0,0.0
591449,0,0,0,0,0.0
591469,0,0,0,0,0.0
591489,0,0,0,0,0.0
591509,0,0,0,0,0.0
591529,0,0,0,0,0.0
591549,0,0,0,0,0.0
591569,0,0,0,0,0.0
591589,0,0,0,0,0.0
591609,0,0,0,0,0.0
591629,0,0,0,0,0.0
591649,0,0,0,0,0.0
591669,0,0,0,0,0.0
591689,0,0,0,0,0.0
591709,0,0,0,0,0.0
591729,0,0,0,0,0.0
591749,0,0,0,0,0.0
591769,0,0,0,0,0.0
591789,0,0,0,0,0.0
591809,0,0,0,0,0.0
591829,0,0,0,0,0.0
591849,0,0,0,0,0.0
591869,0,0,0,0,0.0
591889,0,0,0,0,0.0
591909,0,0,0,0,0.0
591929,0,0,0,0,0.0
591949,0,0,0,0,0.0
591969,0,0,0,0,0.0
591989,0,0,0,0,0.0
592009,0,0,0,0,0.0
592029,0,0,0,0,0.0
592049,0,0,0,0,0.0
592069,0,0,0,0,0.0
592089,0,0,0,0,0.0
592109,0,0,0,0,0.0
592129,0,0,0,0,0.0
592149,0,0,0,0,0.0
592169,0,0,0,0,0.0
592189,0,0,0,0,0.0
592209,0,0,0,0,0.0
592229,0,0,0,0,0.0
592249,0,0,0,0,0.0
592269,0,0,0,0,0.0
592289,0,0,0,0,0.0
592309,0,0,0,0,0.0
592329,0,0,0,0,0.0
592349,0,0,0,0,0.0
592369,0,0,0,0,0.0
592389,0,0,0,0,0.0
592409,0,0,0,0,0.0
592429,0,0,0,0,0.0
592449,0,0,0,0,0.0
592469,0,0,0,0,0.0
592489,0,0,0,0,0.0
592509,0,0,0,0,0.0
592529,0,0,0,0,0.0
592549,0,0,0,0,0.0
592569,0,0,0,0,0.0
592589,0,0,0,0,0.0
592609,0,0,0,0,0.0
592629,0,0,0,0,0.0
592649,0,0,0,0,0.0
592669,0,0,0,0,0.0
592689,0,0,0,0,0.0
592709,0,0,0,0,0.0
592729,0,0,0,0,0.0
592749,0,0,0,0,0.0
592769,0,0,0,0,0.0
592789,0,0,0,0,0.0
592809,0,0,0,0,0.0
592829,0,0,0,0,0.0
592849,0,0,0,0,0.0
592869,0,0,0,0,0.0
592889,0,0,0,0,0.0
592909,0,0,0,0,0.0
592929,0,0,0,0,0.0
592949,0,0,0,0,0.0
592969,0,0,0,0,0.0
592989,0,0,0,0,0.0
593009,0,0,0,0,0.0
593029,0,0,0,0,0.0
593049,0,0,0,0,0.0
593069,0,0,0,0,0.0
593089,0,0,0,0,0.0
593109,0,0,0,0,0.0
593129,0,0,0,0,0.0
593149,0,0,0,0,0.0
593169,0,0,0,0,0.0
593189,0,0,0,0,0.0
593209,0,0,0,0,0.0
593229,0,0,0,0,0.0
593249,0,0,0,0,0.0
593269,0,0,0,0,0.0
593289,0,0,0,0,0.0
593309,0,0,0,0,0.0
593329,0,0,0,0,0.0
593349,0,0,0,0,0.0
593369,0,0,0,0,0.0
593389,0,0,0,0,0.0
593409,0,0,0,0,0.0
593429,0,0,0,0,0.0
593449,0,0,0,0,0.0
593469,0,0,0,0,0.0
593489,0,0,0,0,0.0
593509,0,0,0,0,0.0
593529,0,0,0,0,0.0
593549,0,0,0,0,0.0
593569,0,0,0,0,0.0
593589,0,0,0,0,0.0
593609,0,0,0,0,0.0
593629,0,0,0,0,0.0
593649,0,0,0,0,0.0
593669,0,0,0,0,0.0
593689,0,0,0,0,0.0
593709,0,0,0,0,0.0
593729,0,0,0,0,0.0
593749,0,0,0,0,0.0
593769,0,0,0,0,0.0
593789,0,0,0,0,0.0
593809,0,0,0,0,0.0
593829,0,0,0,0,0.0
593849,0,0,0,0,0.0
593869,0,0,0,0,0.0
593889,0,0,0,0,0.0
593909,0,0,0,0,0.0
593929,0,0,0,0,0.0
593949,0,0,0,0,0.0
593969,0,0,0,0,0.0
593989,0,0,0,0,0.0
594009,0,0,0,0,0.0
594029,0,0,0,0,0.0
594049,0,0,0,0,0.0
594069,0,0,0,0,0.0
594089,0,0,0,0,0.0
594109,0,0,0,0,0.0
594129,0,0,0,0,0.0
594149,0,0,0,0,0.0
594169,0,0,0,0,0.0
594189,0,0,0,0,0.0
594209,0,0,0,0,0.0
594229,0,0,0,0,0.0
594249,0,0,0,0,0.0
594269,0,0,0,0,0.0
594289,0,0,0,0,0.0
594309,0,0,0,0,0.0
594329,0,0,0,0,0.0
594349,0,0,0,0,0.0
594369,0,0,0,0,0.0
594389,0,0,0,0,0.0
594409,0,0,0,0,0.0
594429,0,0,0,0,0.0
594449,0,0,0,0,0.0
594469,0,0,0,0,0.0
594489,0,0,0,0,0.0
594509,0,0,0,0,0.0
594529,0,0,0,0,0.0
594549,0,0,0,0,0.0
594569,0,0,0,0,0.0
594589,0,0,0,0,0.0
594609,0,0,0,0,0.0
594629,0,0,0,0,0.0
594649,0,0,0,0,0.0
594669,0,0,0,0,0.0
594689,0,0,0,0,0.0
594709,0,0,0,0,0.0
594729,0,0,0,0,0.0
594749,0,0,0,0,0.0
594769,0,0,0,0,0.0
594789,0,0,0,0,0.0
594809,0,0,0,0,0.0
594829,0,0,0,0,0.0
594849,0,0,0,0,0.0
594869,0,0,0,0,0.0
594889,0,0,0,0,0.0
594909,0,0,0,0,0.0
594929,0,0,0,0,0.0
594949,0,0,0,0,0.0
594969,0,0,0,0,0.0
594989,0,0,0,0,0.0
595009,0,0,0,0,0.0
595029,0,0,0,0,0.0
595049,0,0,0,0,0.0
595069,0,0,0,0,0.0
595089,0,0,0,0,0.0
595109,0,0,0,0,0.0
595129,0,0,0,0,0.0
595149,0,0,0,0,0.0
595169,0,0,0,0,0.0
595189,0,0,0,0,0.0
595209,0,0,0,0,0.0
595229,0,0,0,0,0.0
