Timestamp,sensorFilter.baro0,sensorFilter.baroDDec,sensorFilter.baroDec,sensorFilter.surfReason,sensorFilter.surfState
4990364,0.7462234497070312,0.0,0.0,8,1
4990384,0.7462234497070312,0.0,0.0,8,1
4990404,0.7462234497070312,0.0,0.0,8,1
4990424,0.7462234497070312,0.0,0.0,8,1
4990444,0.7462234497070312,0.0,0.0,8,1
4990464,0.7462234497070312,0.0,0.0,8,1
4990484,0.7462234497070312,0.0,0.0,8,1
4990504,0.7462234497070312,0.0,0.0,8,1
4990524,0.7462234497070312,0.0,0.0,8,1
4990544,0.7462234497070312,0.0,0.0,8,1
4990564,0.7462234497070312,0.0,0.0,8,1
4990584,0.7462234497070312,0.0,0.0,8,1
4990604,0.7462234497070312,0.0,0.0,8,1
4990624,0.7462234497070312,0.0,0.0,8,1
4990644,0.7462234497070312,0.0,0.0,8,1
4990664,0.7462234497070312,0.0,0.0,8,1
4990684,0.7462234497070312,0.0,0.0,8,1
4990704,0.7462234497070312,0.0,0.0,8,1
4990724,0.7462234497070312,0.0,0.0,8,1
4990744,0.7462234497070312,0.0,0.0,8,1
4990764,0.7462234497070312,0.0,0.0,8,1
4990784,0.7462234497070312,0.0,0.0,8,1
4990804,0.7462234497070312,0.0,0.0,8,1
4990824,0.7462234497070312,0.0,0.0,8,1
4990844,0.7462234497070312,0.0,0.0,8,1
4990864,0.7462234497070312,0.0,0.0,8,1
4990884,0.7462234497070312,0.0,0.0,8,1
4990904,0.7462234497070312,0.0,0.0,6,1
4990924,0.7462234497070312,0.0,0.0,6,1
4990944,0.7462234497070312,0.0,0.0,6,1
4990964,0.7462234497070312,0.0,0.0,6,1
4990984,0.7462234497070312,0.0,0.0,8,1
4991004,0.7462234497070312,0.0,0.0,8,1
4991024,0.7462234497070312,0.0,0.0,8,1
4991044,0.7462234497070312,0.0,0.0,8,1
4991064,0.7462234497070312,0.0,0.0,8,1
4991084,0.7462234497070312,0.0,0.0,8,1
4991104,0.7462234497070312,0.0,0.0,6,1
4991124,0.7462234497070312,0.0,0.0,6,1
4991144,0.7462234497070312,0.0,0.0,6,1
4991164,0.7462234497070312,0.0,0.0,6,1
4991184,0.7462234497070312,0.0,0.0,6,1
4991204,0.7462234497070312,0.0,0.0,6,1
4991224,0.7462234497070312,0.0,0.0,6,1
4991244,0.7462234497070312,0.0,0.0,6,1
4991264,0.7462234497070312,0.0,0.0,6,1
4991284,0.7462234497070312,0.0,0.0,6,1
4991304,0.7462234497070312,0.0,0.0,6,1
4991324,0.7462234497070312,0.0,0.0,8,1
4991344,0.7462234497070312,0.0,0.0,8,1
4991364,0.7462234497070312,0.0,0.0,8,1
4991384,0.7462234497070312,0.0,0.0,8,1
4991404,0.7462234497070312,0.0,0.0,8,1
4991424,0.7462234497070312,0.0,0.0,8,1
4991444,0.7462234497070312,0.0,0.0,8,1
4991464,0.7462234497070312,0.0,0.0,6,1
4991484,0.7462234497070312,0.0,0.0,6,1
4991504,0.7462234497070312,0.0,0.0,8,1
4991524,0.7462234497070312,0.0,0.0,8,1
4991544,0.7462234497070312,0.0,0.0,8,1
4991564,0.7462234497070312,0.0,0.0,8,1
4991584,0.7462234497070312,0.0,0.0,8,1
4991604,0.7462234497070312,0.0,0.0,8,1
4991624,0.7462234497070312,0.0,0.0,8,1
4991644,0.7462234497070312,0.0,0.0,8,1
4991664,0.7462234497070312,0.0,0.0,8,1
4991684,0.7462234497070312,0.0,0.0,8,1
4991704,0.7462234497070312,0.0,0.0,8,1
4991724,0.7462234497070312,0.0,0.0,8,1
4991744,0.7462234497070312,0.0,0.0,8,1
4991764,0.7462234497070312,0.0,0.0,8,1
4991784,0.7462234497070312,0.0,0.0,8,1
4991804,0.7462234497070312,0.0,0.0,8,1
4991824,0.7462234497070312,0.0,0.0,8,1
4991844,0.7462234497070312,0.0,0.0,8,1
4991864,0.7462234497070312,0.0,0.0,8,1
4991884,0.7462234497070312,0.0,0.0,8,1
4991904,0.7462234497070312,0.0,0.0,8,1
4991924,0.7462234497070312,0.0,0.0,8,1
4991944,0.7462234497070312,0.0,0.0,8,1
4991964,0.7462234497070312,0.0,0.0,8,1
4991984,0.7462234497070312,0.0,0.0,8,1
4992004,0.7462234497070312,0.0,0.0,8,1
4992024,0.7462234497070312,0.0,0.0,8,1
4992044,0.7462234497070312,0.0,0.0,8,1
4992064,0.7462234497070312,0.0,0.0,6,1
4992084,0.7462234497070312,0.0,0.0,6,1
4992104,0.7462234497070312,0.0,0.0,6,1
4992124,0.7462234497070312,0.0,0.0,6,1
4992144,0.7462234497070312,0.0,0.0,6,1
4992164,0.7462234497070312,0.0,0.0,6,1
4992184,0.7462234497070312,0.0,0.0,6,1
4992204,0.7462234497070312,0.0,0.0,6,1
4992224,0.7462234497070312,0.0,0.0,6,1
4992244,0.7462234497070312,0.0,0.0,6,1
4992264,0.7462234497070312,0.0,0.0,6,1
4992284,0.7462234497070312,0.0,0.0,6,1
4992304,0.7462234497070312,0.0,0.0,6,1
