cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
142990,1936.559444,0,0,2118,151
143010,1936.580441,1,-1,2118,151
143030,1936.600437,-1,1,2118,150
143050,1936.620442,0,0,2118,152
143070,1936.640444,0,0,2118,153
143090,1936.660436,1,-1,2118,150
143110,1936.680437,2,-1,2118,150
143130,1936.700437,0,0,2118,152
143150,1936.720443,1,-2,2118,157
143170,1936.740440,1,0,2118,147
143190,1936.760439,0,2,2118,144
143210,1936.780436,-2,0,2118,145
143230,1936.800433,1,1,2118,150
143250,1936.820441,0,1,2118,149
143270,1936.840432,0,-2,2118,146
143290,1936.860432,2,1,2118,153
143310,1936.880431,0,-1,2118,148
143330,1936.900431,0,0,2118,156
143350,1936.920438,0,0,2118,150
143370,1936.940451,0,0,2118,145
143390,1936.960434,0,0,2118,145
143410,1936.979436,0,0,2118,150
143430,1936.999429,0,0,2118,145
143450,1937.019428,0,0,2118,148
143470,1937.039429,0,1,2118,148
143490,1937.059425,0,0,2118,147
143510,1937.079430,-1,-2,2118,147
143530,1937.099423,1,0,2118,145
143550,1937.119424,1,1,2118,147
143570,1937.139422,0,2,2118,149
143590,1937.159434,-1,-2,2118,151
143610,1937.179425,0,2,2118,148
143630,1937.199414,0,-1,2118,150
143650,1937.219415,0,0,2118,152
143670,1937.239411,0,-2,2118,149
143690,1937.259415,0,0,2118,147
143710,1937.279421,0,0,2118,151
143730,1937.299416,0,0,2118,150
143750,1937.319423,0,0,2118,141
143770,1937.339422,0,1,2118,150
143790,1937.359424,-1,0,2118,150
143810,1937.379435,0,0,2118,140
143830,1937.399424,0,0,2118,148
143850,1937.419420,0,0,2118,151
143870,1937.439422,0,0,2118,145
143890,1937.459418,0,0,2118,145
143910,1937.479424,0,0,2118,145
143930,1937.499418,0,0,2118,152
143950,1937.519418,0,0,2118,151
143970,1937.539420,0,1,2118,147
143990,1937.559417,0,0,2118,153
144010,1937.579425,0,0,2118,150
144030,1937.599415,0,1,2118,150
144050,1937.619415,1,0,2118,145
144070,1937.639413,0,0,2118,148
144090,1937.659418,0,0,2118,146
144110,1937.679414,0,0,2118,148
144130,1937.698414,1,0,2118,144
144150,1937.718412,0,0,2118,141
144170,1937.738413,0,0,2118,145
144190,1937.758411,-1,-1,2118,149
144210,1937.778442,0,0,2118,149
144230,1937.798411,0,0,2118,149
144250,1937.818413,0,0,2118,148
144270,1937.838409,0,0,2118,147
144290,1937.858408,0,0,2118,148
144310,1937.878428,0,0,2118,152
144330,1937.898407,0,1,2118,151
144350,1937.918407,0,0,2118,149
144370,1937.938408,0,0,2118,145
144390,1937.958407,0,0,2118,145
144410,1937.978409,0,0,2118,147
144430,1937.998413,1,2,2118,147
144450,1938.018406,0,1,2118,148
144470,1938.038405,0,1,2118,148
144490,1938.058407,0,0,2118,147
144510,1938.078404,0,0,2118,152
144530,1938.098405,0,1,2118,146
144550,1938.118404,0,1,2118,150
144570,1938.138404,0,0,2118,153
144590,1938.158404,0,0,2118,147
144610,1938.178404,0,0,2118,145
144630,1938.198399,0,0,2118,143
144650,1938.218409,0,0,2118,145
144670,1938.238400,0,0,2118,144
144690,1938.258405,0,0,2118,147
144710,1938.278401,0,0,2118,148
144730,1938.298399,0,0,2118,144
144750,1938.318399,0,0,2118,147
144770,1938.338399,0,0,2118,144
144790,1938.358398,0,0,2118,146
144810,1938.378398,0,0,2118,145
144830,1938.398399,0,-1,2118,144
144850,1938.418403,0,0,2118,142
144870,1938.438397,0,0,2118,150
144890,1938.458395,0,-1,2118,145
144910,1938.478393,0,0,2118,148
144930,1938.498397,0,0,2118,148
144950,1938.518393,0,0,2118,141
144970,1938.538397,-1,2,2118,144
144990,1938.558395,0,0,2118,146
145010,1938.578392,0,0,2118,142
