cf_timestamp_ms,host_monotonic_s,range.zrange,stabilizer.roll,stabilizer.pitch
141075,1934.646486,1048,-4.218491554260254,2.0355942249298096
141095,1934.666501,1048,-4.1833600997924805,2.0330216884613037
141115,1934.686544,1044,-4.1491265296936035,2.118469476699829
141135,1934.706487,1044,-4.078011989593506,2.209672689437866
141155,1934.726488,1047,-3.9713714122772217,2.234600305557251
141175,1934.746471,1047,-3.895077705383301,2.2206971645355225
141195,1934.766465,1048,-3.898519277572632,2.255525588989258
141215,1934.786464,1048,-3.8825807571411133,2.2554590702056885
141235,1934.806466,1045,-3.837385654449463,2.242368459701538
141255,1934.826464,1045,-3.78999662399292,2.2346949577331543
141275,1934.846460,1046,-3.794896364212036,2.2718446254730225
141295,1934.866490,1046,-3.7787926197052,2.3354320526123047
141315,1934.887469,1050,-3.7029757499694824,2.283149003982544
141335,1934.906463,1050,-3.713456153869629,2.403794527053833
141355,1934.926483,1050,-3.7335822582244873,2.3999595642089844
141375,1934.946482,1050,-3.718996286392212,2.410954713821411
141395,1934.966480,1050,-3.673362970352173,2.422454833984375
141415,1934.986540,1048,-3.650989055633545,2.426459312438965
141435,1935.006480,1048,-3.6376094818115234,2.529620885848999
141455,1935.026478,1048,-3.6344404220581055,2.457653045654297
141475,1935.046476,1048,-3.660541534423828,2.4503023624420166
141495,1935.066476,1046,-3.6801962852478027,2.506075859069824
141515,1935.086572,1046,-3.712989568710327,2.5599913597106934
141535,1935.106476,1035,-3.7507357597351074,2.566863536834717
141555,1935.126475,1035,-3.759786367416382,2.5336458683013916
141575,1935.146476,1040,-3.7543156147003174,2.5060513019561768
141595,1935.166475,1040,-3.7492361068725586,2.432854175567627
141615,1935.186549,1046,-3.825143814086914,2.4498729705810547
141635,1935.206471,1046,-3.856926441192627,2.428300380706787
141655,1935.226472,1051,-3.8030965328216553,2.3815863132476807
141675,1935.246476,1051,-3.741079330444336,2.385667085647583
141695,1935.266472,1051,-3.740981101989746,2.352297067642212
141715,1935.285472,1047,-3.800691843032837,2.327763557434082
141735,1935.305472,1047,-3.8663601875305176,2.286378860473633
141755,1935.325472,1044,-3.8422884941101074,2.162635564804077
141775,1935.345469,1044,-3.7913694381713867,2.1528985500335693
141795,1935.365470,1047,-3.7724971771240234,2.1403615474700928
141815,1935.386534,1047,-3.7782914638519287,2.1232826709747314
141835,1935.405469,1043,-3.7808587551116943,2.0903072357177734
141855,1935.425470,1043,-3.7661831378936768,2.023557424545288
141875,1935.445466,1045,-3.8137733936309814,2.1158690452575684
141895,1935.465465,1045,-3.7954437732696533,2.0849571228027344
141915,1935.486536,1042,-3.7866485118865967,2.043073892593384
