cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
135614,1929.189017,5,-0.2023162841796875,20.426433563232422,1,3
135634,1929.209018,5,-0.2023162841796875,20.426433563232422,1,3
135654,1929.229026,5,-0.246063232421875,20.66141700744629,1,3
135674,1929.250020,5,-0.246063232421875,20.66141700744629,1,3
135694,1929.270025,5,-0.3882293701171875,20.59218978881836,1,3
135714,1929.289016,5,-0.3882293701171875,20.59218978881836,1,3
135734,1929.309018,5,-0.3663597106933594,20.695819854736328,1,3
135754,1929.329015,5,-0.3663597106933594,20.695819854736328,1,3
135774,1929.349022,5,-0.31714630126953125,20.874494552612305,1,3
135794,1929.369022,5,-0.31714630126953125,20.874494552612305,1,3
135814,1929.389017,5,-0.31714630126953125,20.874494552612305,1,3
135834,1929.409017,5,-0.2952728271484375,21.056089401245117,1,3
135854,1929.430017,5,-0.2952728271484375,21.056089401245117,1,3
135874,1929.449014,5,-0.22965621948242188,21.038005828857422,1,3
135894,1929.469015,5,-0.22965621948242188,21.038005828857422,1,3
135914,1929.489011,5,-0.3062095642089844,20.9864444732666,1,3
135934,1929.509013,5,-0.3062095642089844,20.9864444732666,1,3
135954,1929.529010,5,-0.2624664306640625,21.006826400756836,1,3
135974,1929.549016,5,-0.2624664306640625,21.006826400756836,1,3
135994,1929.569011,5,-0.2624664306640625,21.113370895385742,1,3
136014,1929.589008,5,-0.2624664306640625,21.113370895385742,1,3
136034,1929.609012,5,-0.3062095642089844,21.134780883789062,1,3
136054,1929.629010,5,-0.3062095642089844,21.134780883789062,1,3
136074,1929.649011,5,-0.2952728271484375,21.106325149536133,1,3
136094,1929.669009,5,-0.2952728271484375,21.106325149536133,1,3
136114,1929.689007,5,-0.2952728271484375,21.106325149536133,1,3
136134,1929.710011,5,-0.3116798400878906,21.510801315307617,1,3
136154,1929.730009,5,-0.3116798400878906,21.510801315307617,1,3
136174,1929.749000,5,-0.2734031677246094,21.267118453979492,1,3
136194,1929.770015,5,-0.2734031677246094,21.267118453979492,1,3
136214,1929.789007,5,-0.22418594360351562,21.701505661010742,1,3
136234,1929.809009,5,-0.22418594360351562,21.701505661010742,1,3
136254,1929.828996,5,-0.20778656005859375,21.542190551757812,1,3
136274,1929.850006,5,-0.20778656005859375,21.542190551757812,1,3
136294,1929.870012,5,-0.16404342651367188,21.435745239257812,1,3
136314,1929.890005,5,-0.16404342651367188,21.435745239257812,1,3
136334,1929.909033,5,-0.16404342651367188,21.51459503173828,1,3
136354,1929.929008,5,-0.16404342651367188,21.51459503173828,1,3
136374,1929.949012,5,-0.16404342651367188,21.51459503173828,1,3
136394,1929.969024,5,-0.12576675415039062,21.340038299560547,1,3
136414,1929.989009,5,-0.12576675415039062,21.340038299560547,1,3
136434,1930.009014,5,-0.19138336181640625,21.535572052001953,1,3
136454,1930.029008,5,-0.19138336181640625,21.535572052001953,1,3
136474,1930.048998,5,-0.2734031677246094,21.610675811767578,1,3
136494,1930.069018,5,-0.2734031677246094,21.610675811767578,1,3
136514,1930.089007,5,-0.20778656005859375,21.87881088256836,1,3
136534,1930.109073,5,-0.20778656005859375,21.87881088256836,1,3
136554,1930.128997,5,-0.23512649536132812,21.790245056152344,1,3
136574,1930.148993,5,-0.23512649536132812,21.790245056152344,1,3
136594,1930.169007,5,-0.22965621948242188,21.681644439697266,1,3
136614,1930.188999,5,-0.22965621948242188,21.681644439697266,1,3
136634,1930.208993,5,-0.22965621948242188,21.681644439697266,1,3
136654,1930.228997,5,-0.246063232421875,21.65386390686035,1,3
136674,1930.248940,5,-0.246063232421875,21.65386390686035,1,3
136694,1930.268963,5,-0.246063232421875,21.51738166809082,1,3
136714,1930.288959,5,-0.246063232421875,21.51738166809082,1,3
136734,1930.308961,5,-0.21325302124023438,21.924800872802734,1,3
136754,1930.329000,5,-0.21325302124023438,21.924800872802734,1,3
136774,1930.348998,5,-0.153106689453125,21.850507736206055,1,3
136794,1930.368995,5,-0.153106689453125,21.850507736206055,1,3
136814,1930.388988,5,-0.08201980590820312,21.8270263671875,1,3
136834,1930.408988,5,-0.08201980590820312,21.8270263671875,1,3
136854,1930.429990,5,-0.19138336181640625,21.7981014251709,1,3
136874,1930.449987,5,-0.19138336181640625,21.7981014251709,1,3
136894,1930.469994,5,-0.16404342651367188,21.862516403198242,1,3
136914,1930.488987,5,-0.16404342651367188,21.862516403198242,1,3
136934,1930.508989,5,-0.16404342651367188,21.862516403198242,1,3
136954,1930.529988,1,-0.1859130859375,21.587770462036133,1,3
136974,1930.549007,1,-0.1859130859375,21.587770462036133,1,3
136994,1930.569994,2,-0.2952728271484375,21.49941635131836,1,3
137014,1930.589982,2,-0.2952728271484375,21.49941635131836,1,3
137034,1930.608984,3,-0.24059295654296875,21.403654098510742,1,3
137054,1930.629982,3,-0.24059295654296875,21.403654098510742,1,3
137074,1930.649980,4,-0.16950607299804688,21.239139556884766,1,3
137094,1930.668983,4,-0.16950607299804688,21.239139556884766,1,3
137114,1930.688985,1,-0.22965621948242188,21.072540283203125,1,3
137134,1930.708985,1,-0.22965621948242188,21.072540283203125,1,3
137154,1930.728983,2,-0.21872329711914062,20.905738830566406,1,3
