cf_timestamp_ms,host_monotonic_s,motion.outlierCount,motion.motion,motion.std
144391,1937.960405,0,48,2.0
144411,1937.979416,0,48,2.0
144431,1938.000426,0,176,2.0
144451,1938.019406,0,176,2.0
144471,1938.039407,0,176,2.0
144491,1938.059405,0,48,2.0
144511,1938.079406,0,48,2.0
144531,1938.099406,0,176,2.0
144551,1938.119408,0,176,2.0
144571,1938.139405,0,48,2.0
144591,1938.159403,0,48,2.0
144611,1938.179400,0,48,2.0
144631,1938.199402,0,48,2.0
144651,1938.219404,0,48,2.0
144671,1938.239403,0,48,2.0
144691,1938.259403,0,48,2.0
144711,1938.279402,0,48,2.0
144731,1938.299403,0,48,2.0
144751,1938.319399,0,48,2.0
144771,1938.339401,0,48,2.0
144791,1938.359398,0,48,2.0
144811,1938.379408,0,48,2.0
144831,1938.399399,0,176,2.0
144851,1938.419400,0,48,2.0
144871,1938.439397,0,48,2.0
144891,1938.459395,0,176,2.0
144911,1938.479395,0,48,2.0
144931,1938.499397,0,48,2.0
144951,1938.519395,0,48,2.0
144971,1938.539394,0,176,2.0
144991,1938.559394,0,48,2.0
145011,1938.579396,0,48,2.0
145031,1938.599396,0,48,2.0
145051,1938.619393,0,176,2.0
145071,1938.639394,0,48,2.0
145091,1938.659391,0,48,2.0
145111,1938.679393,0,48,2.0
145131,1938.699393,0,48,2.0
145151,1938.719395,0,48,2.0
145171,1938.739375,0,48,2.0
145191,1938.759390,0,48,2.0
145211,1938.779388,0,48,2.0
145231,1938.799387,0,48,2.0
145251,1938.819399,0,48,2.0
145271,1938.839389,0,48,2.0
145291,1938.859385,0,48,2.0
145311,1938.879384,0,48,2.0
145331,1938.899388,0,48,2.0
145351,1938.919386,0,48,2.0
145371,1938.939384,0,48,2.0
145391,1938.959351,0,48,2.0
145411,1938.979383,0,48,2.0
145431,1938.999381,0,176,2.0
145451,1939.019380,0,48,2.0
145471,1939.039382,0,48,2.0
145491,1939.059382,0,48,2.0
145511,1939.079381,0,48,2.0
145531,1939.099383,0,48,2.0
145551,1939.119377,0,176,2.0
145571,1939.139382,0,176,2.0
145591,1939.159381,0,48,2.0
145611,1939.179379,0,48,2.0
145631,1939.199380,0,48,2.0
145651,1939.219374,0,176,2.0
145671,1939.239376,0,48,2.0
145691,1939.258377,0,48,2.0
145711,1939.278375,0,48,2.0
145731,1939.298375,0,48,2.0
145751,1939.318376,0,48,2.0
145771,1939.338381,0,48,2.0
145791,1939.358378,0,176,2.0
145811,1939.378375,0,176,2.0
145831,1939.398373,0,48,2.0
145851,1939.418372,0,176,2.0
145871,1939.438375,0,48,2.0
145891,1939.458373,0,176,2.0
145911,1939.478373,0,176,2.0
145931,1939.498370,0,48,2.0
145951,1939.518370,0,48,2.0
145971,1939.538371,0,48,2.0
145991,1939.558372,0,176,2.0
146011,1939.578368,0,176,2.0
146031,1939.598370,0,176,2.0
146051,1939.618370,0,176,2.0
146071,1939.638370,0,176,2.0
